exercicio,periodo,uf,cod_conta,conta,valor,populacao,uf_nome
2020,4,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),11081677548.78,7075181,Maranhão
2020,4,MA,ReceitasCorrentes,RECEITAS CORRENTES,10825735861.26,7075181,Maranhão
2020,4,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",3998596476.16,7075181,Maranhão
2020,4,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,6254432769.09,7075181,Maranhão
2020,4,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,255941687.52,7075181,Maranhão
2020,5,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),14068057282.46,7075181,Maranhão
2020,5,MA,ReceitasCorrentes,RECEITAS CORRENTES,13744845540.18,7075181,Maranhão
2020,5,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",5223124615.61,7075181,Maranhão
2020,5,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,7742762254.92,7075181,Maranhão
2020,5,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,323211742.28,7075181,Maranhão
2020,6,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),17233458644.15,7075181,Maranhão
2020,6,MA,ReceitasCorrentes,RECEITAS CORRENTES,16936513914.23,7075181,Maranhão
2020,6,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",6497618086.41,7075181,Maranhão
2020,6,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,9313202601.43,7075181,Maranhão
2020,6,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,296944729.92,7075181,Maranhão
2021,1,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),3157630221.61,7114598,Maranhão
2021,1,MA,ReceitasCorrentes,RECEITAS CORRENTES,3137016412.22,7114598,Maranhão
2021,1,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",1289432243.49,7114598,Maranhão
2021,1,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1738861562.13,7114598,Maranhão
2021,1,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,20613809.39,7114598,Maranhão
2021,2,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),6014075260.77,7114598,Maranhão
2021,2,MA,ReceitasCorrentes,RECEITAS CORRENTES,6009664007.67,7114598,Maranhão
2021,2,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",2368883268.03,7114598,Maranhão
2021,2,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,3374093761.63,7114598,Maranhão
2021,2,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,4411253.1,7114598,Maranhão
2021,3,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),9135191665.29,7114598,Maranhão
2021,3,MA,ReceitasCorrentes,RECEITAS CORRENTES,9032152481.23,7114598,Maranhão
2021,3,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",3570601127.77,7114598,Maranhão
2021,3,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,5020675242.68,7114598,Maranhão
2021,3,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,103039184.06,7114598,Maranhão
2021,4,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),12256683534.87,7114598,Maranhão
2021,4,MA,ReceitasCorrentes,RECEITAS CORRENTES,12060710017.32,7114598,Maranhão
2021,4,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",4875384488.65,7114598,Maranhão
2021,4,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,6556845897.31,7114598,Maranhão
2021,4,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,195973517.55,7114598,Maranhão
2021,5,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),15274206866.91,7114598,Maranhão
2021,5,MA,ReceitasCorrentes,RECEITAS CORRENTES,15043854288.88,7114598,Maranhão
2021,5,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",6180293316.42,7114598,Maranhão
