exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,uf_nome
2016,RREO,2,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesIntergovernamentais,Transferências Intergovernamentais,3568302154.58,Bahia
2016,RREO,2,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,1126500.16,Bahia
2016,RREO,2,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeConvenios,Transferências de Convênios,59644277.93,Bahia
2016,RREO,2,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,167892447.89,Bahia
2016,RREO,2,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalIntergovernamentais,Transferências Intergovernamentais,4646570.0,Bahia
2016,RREO,2,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalDeConvenios,Transferências de Convênios,163245877.89,Bahia
2016,RREO,2,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6TransferenciasCorrentes,Transferências Correntes,3629072932.67,Bahia
2016,RREO,2,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasCorrentes,Transferências Correntes,3886698132.46,Bahia
2016,RREO,2,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6CotaParteDoFPE,Cota-Parte do FPE,1996151220.89,Bahia
2016,RREO,2,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6CotaParteDoFPE,Cota-Parte do FPE,2083381658.66,Bahia
2016,RREO,2,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,1573277433.85,Bahia
2016,RREO,2,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,1780125211.1,Bahia
2016,RREO,2,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6TransferenciasDeCapital,Transferências de Capital,167892447.89,Bahia
2016,RREO,2,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasDeCapital,Transferências de Capital,130169334.42,Bahia
2016,RREO,2,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,4646570.0,Bahia
2016,RREO,2,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 06,E,,Despesas Empenhadas Até o Bimestre / 2016,RREO6TransferenciasConstitucionaisELegais,Transferências Constitucionais e Legais,2098116526.53,Bahia
2016,RREO,3,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,5640069664.46,Bahia
2016,RREO,3,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesIntergovernamentais,Transferências Intergovernamentais,5518425784.13,Bahia
2016,RREO,3,B,Governo do Estado da Bahia,29,BA,15203934,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,1202715.44,Bahia
