cod_ibge,regiao_codigo,regiao_nome,ano,mes,fpm_dest,fundeb_dest,itr_dest,outros_dest,royalties_dest,total
2313757,6,Litoral Oeste / Vale do Curu,2023,7,2808907.76,2183957.81,45.6,1701.85,0.0,4994613.02
2313807,6,Litoral Oeste / Vale do Curu,2023,7,2808907.76,3131333.23,0.0,2169.22,0.0,5942410.21
2313906,5,Litoral Norte,2023,7,2340756.48,1992217.07,53.3,3508.92,120437.43,4456973.199999999
2313955,11,Sertão de Sobral,2023,7,2808907.76,3492996.24,0.0,2579.11,0.0,6304483.11
2314003,1,Cariri,2023,7,4213361.640000001,3777430.76,51.81,2739.56,0.0,7993583.77
2314102,8,Serra da Ibiapaba,2023,7,5773877.22,7992403.74,14.2,2211.39,0.0,13768506.55
2300101,1,Cariri,2023,8,1160215.19,1319663.22,16.75,1736.75,30852.16,2512484.0700000003
2300150,7,Maciço do Baturité,2023,8,1450269.01,1752685.62,38.45,1496.45,65589.44,3270078.97
2300200,5,Litoral Norte,2023,8,3480645.57,8436842.27,76.3,4766.46,92571.12,12014901.72
2300309,2,Centro Sul,2023,8,3190591.76,4779331.7299999995,223.29,2562.5,84843.46,8057552.739999999
2300408,13,Sertão dos Inhamuns,2023,8,1740322.79,1755821.98,249.77,1622.07,46278.25,3544294.86
2300507,11,Sertão de Sobral,2023,8,1160215.19,1421935.41,0.0,2066.75,30852.16,2615069.51
2300606,1,Cariri,2023,8,870161.42,1230751.82,20.47,2384.93,23139.13,2126457.7700000005
2300705,14,Vale do Jaguaribe,2023,8,1450269.01,2098996.33,86.3,2655.03,38565.21,3590571.8799999994
2300754,6,Litoral Oeste / Vale do Curu,2023,8,2900537.95,6598287.4,104.85,3315.21,77138.52,9579383.930000002
2300804,1,Cariri,2023,8,870161.42,978394.85,71.24,2288.37,23139.13,1874055.01
2300903,6,Litoral Oeste / Vale do Curu,2023,8,1450269.01,1777910.46,432.39,1320.98,38565.21,3268498.05
2301000,3,Grande Fortaleza,2023,8,4060753.149999999,8605775.56,285.28000000000003,18784.01,226181.37,12911779.37
2301109,4,Litoral Leste,2023,8,3770699.36,8187632.98,889.2700000000001,8254.06,644201.53,12611677.2
2301208,7,Maciço do Baturité,2023,8,2030376.61,4265989.93,33.35,1831.85,53991.29,6352223.029999998
2301257,12,Sertão dos Crateús,2023,8,1160215.19,2381011.76,56.040000000000006,2575.07,30852.16,3574710.2199999997
2301307,1,Cariri,2023,8,1740322.79,3222751.63,319.64,1910.93,46278.25,5011583.239999999
2301406,7,Maciço do Baturité,2023,8,1160215.19,2044621.84,339.58000000000004,1797.86,30852.16,3237826.63
2301505,13,Sertão dos Inhamuns,2023,8,870161.42,874211.38,12.0,1819.89,23139.13,1769343.8199999998
2301604,1,Cariri,2023,8,1740322.79,2393831.3,128.43,2044.9,46278.25,4182605.67
2301703,1,Cariri,2023,8,2030376.61,2054580.75,726.77,1610.05,54018.32,4141312.499999999
2301802,2,Centro Sul,2023,8,870161.42,620789.63,70.06,1857.65,23139.13,1516017.89
2301851,9,Sertão Central,2023,8,1740322.79,2872505.3,320.75,2361.4,54502.08,4670012.32
2301901,1,Cariri,2023,8,3770699.36,6936076.8,49.15,6682.78,100269.54,10813777.63
2301950,7,Maciço do Baturité,2023,8,1740322.79,3301570.76,106.5,2008.82,46278.25,5090287.12
2302008,1,Cariri,2023,8,1740322.79,1904487.5,120.74,1731.3,46278.25,3692940.58
2302057,5,Litoral Norte,2023,8,1450269.01,2190736.96,0.0,2325.77,38565.21,3681896.95
2302107,7,Maciço do Baturité,2023,8,2320430.3899999997,4914706.56,38.39,2180.78,61704.33,7299060.449999999
2302206,4,Litoral Leste,2023,8,3190591.76,6035729.2299999995,18.4,4127.24,84843.46,9315310.09
2302305,5,Litoral Norte,2023,8,2320430.3899999997,3632343.77,33.27,0.0,61907.85,6014715.279999999
2302404,10,Sertão de Canindé,2023,8,3190591.76,7326803.34,403.57,2461.39,86846.77,10607106.83
2302503,1,Cariri,2023,8,3190591.76,9546154.9,80.49,3775.02,84843.46,12825445.63
2302602,5,Litoral Norte,2023,8,3480645.57,6778941.08,66.26,4369.95,92556.5,10356579.36
2302701,1,Cariri,2023,8,2030376.61,2658118.9,1215.47,2581.08,53991.29,4746283.35
2302800,10,Sertão de Canindé,2023,8,3770699.36,10359927.65,1328.61,3418.82,101851.48,14237225.92
2302909,7,Maciço do Baturité,2023,8,1740322.79,1945859.47,66.72,2094.52,46278.25,3734621.75
2303006,10,Sertão de Canindé,2023,8,1740322.79,3477106.21,207.61,2968.31,46287.25,5266892.17
2303105,11,Sertão de Sobral,2023,8,1740322.79,3043941.91,74.0,2119.66,46725.98,4833184.340000001
2303204,1,Cariri,2023,8,2030376.61,3623591.05,80.78,2024.94,55335.87,5711409.250000001
2303303,2,Centro Sul,2023,8,1740322.79,2336223.29,926.42,0.0,46285.09,4123757.59
2303402,8,Serra da Ibiapaba,2023,8,1740322.79,2589693.9,96.93,0.0,46278.25,4376391.869999999
2303501,3,Grande Fortaleza,2023,8,3770699.36,9179316.15,112.95,4883.05,100269.54,13055281.05
2303600,2,Centro Sul,2023,8,1740322.79,1587467.45,360.43,1732.37,46278.25,3376161.2900000005
2303659,12,Sertão dos Crateús,2023,8,1160215.19,1998030.62,46.52,2529.78,30852.16,3191674.2699999996
2303709,3,Grande Fortaleza,2023,8,9293541.33,41710961.84,622.0,32255.38,981980.86,52019361.41
2303808,2,Centro Sul,2023,8,2030376.61,2287268.24,69.19,1978.39,53991.29,4373683.72
2303907,5,Litoral Norte,2023,8,1160215.19,1741947.85,0.0,1532.57,30852.16,2934547.77
2303931,9,Sertão Central,2023,8,1450269.01,1878465.14,65.84,2072.24,38565.21,3369437.4400000004
2303956,3,Grande Fortaleza,2023,8,1740322.79,2850442.32,16.05,2595.63,46319.79,4639696.579999999
2304004,11,Sertão de Sobral,2023,8,1740322.79,3844421.82,161.28,2404.54,47113.1,5634423.529999999
2304103,12,Sertão dos Crateús,2023,8,3770699.36,7801924.91,1097.3,3567.77,101354.21,11678643.55
2304202,1,Cariri,2023,8,5220968.33,11890984.63,419.53,7969.45,139426.64,17259768.580000002
2304236,8,Serra da Ibiapaba,2023,8,1740322.79,3066548.84,55.6,2278.4,46278.25,4855483.88
2304251,5,Litoral Norte,2023,8,2030376.61,4487026.44,86.1,3220.98,54230.37,6574940.500000001
2304269,9,Sertão Central,2023,8,870161.42,1290458.71,108.98,2174.75,23139.13,2186042.99
2304277,14,Vale do Jaguaribe,2023,8,870161.42,1012245.53,34.07,1965.9,23139.13,1907546.05
2304285,3,Grande Fortaleza,2023,8,3770699.36,7463846.26,6.99,19872.67,100269.54,11354694.819999998
2304301,1,Cariri,2023,8,1740322.79,2489142.42,26.67,2289.19,46278.25,4278059.32
2304350,11,Sertão de Sobral,2023,8,2030376.61,2877165.85,272.47,3079.36,92234.96,5003129.25
2304400,3,Grande Fortaleza,2023,8,88337051.1,145478030.32,10493.86,258850.85,2830533.74,236914959.87
2304459,4,Litoral Leste,2023,8,1740322.79,1930685.67,62.66,2714.34,46278.25,3720063.71
2304509,11,Sertão de Sobral,2023,8,1450269.01,2437861.76,0.0,3329.84,39637.72,3931098.33
2304608,6,Litoral Oeste / Vale do Curu,2023,8,870161.42,1498911.2,5.68,2260.04,23139.13,2394477.47
2304657,11,Sertão de Sobral,2023,8,1450269.01,2657849.43,0.0,2437.36,38565.21,4149121.01
2304707,5,Litoral Norte,2023,8,3190591.76,7762223.77,143.16,2306.44,88172.89,11043438.02
2304806,1,Cariri,2023,8,870161.42,797700.0,193.88,2216.48,23139.13,1693410.9099999997
2304905,11,Sertão de Sobral,2023,8,1160215.19,1453548.4900000002,0.0,2492.39,30871.36,2647127.43
2304954,3,Grande Fortaleza,2023,8,2030376.61,3107119.27,5.36,2216.53,53991.29,5193709.0600000005
2305001,8,Serra da Ibiapaba,2023,8,2610484.16,5872033.1899999995,0.0,2624.9,69417.37,8554559.62
2305100,7,Maciço do Baturité,2023,8,870161.42,843294.1000000001,3228.1299999999997,1936.85,24847.09,1743467.59
2305209,12,Sertão dos Crateús,2023,8,1740322.79,2241866.98,52.309999999999995,2238.85,46278.25,4030759.18
2305233,3,Grande Fortaleza,2023,8,3770699.36,8694783.43,137.68,13167.02,217255.19,12696042.679999998
2305266,9,Sertão Central,2023,8,1160215.19,1693741.23,69.27000000000001,2245.01,30852.16,2887122.86
2305308,8,Serra da Ibiapaba,2023,8,2030376.61,3484686.05,121.44,2771.47,53991.29,5571946.86
2305332,9,Sertão Central,2023,8,1160215.19,2009416.66,70.53,2414.9,30852.16,3202969.4399999995
2305357,4,Litoral Leste,2023,8,1740322.79,2444561.0700000003,844.4799999999999,5716.63,633404.52,4824849.49
2305407,2,Centro Sul,2023,8,3480645.57,8164517.49,151.97,2735.58,92958.35,11741008.96
2305506,2,Centro Sul,2023,8,4640860.73,8995626.74,360.98,5912.22,125493.88,13768254.550000004
2305605,12,Sertão dos Crateús,2023,8,2030376.61,2488000.63,221.45,2606.27,53991.29,4575196.25
2305654,12,Sertão dos Crateús,2023,8,1160215.19,1491017.15,0.0,2165.24,30852.16,2684249.74
2305704,2,Centro Sul,2023,8,1160215.19,1634816.67,0.0,1464.27,30852.16,2827348.29
2305803,8,Serra da Ibiapaba,2023,8,2610484.16,5812104.88,254.73,2806.98,73049.20999999999,8498699.96
2305902,12,Sertão dos Crateús,2023,8,2610484.16,5245180.57,127.35,2292.41,69646.54999999999,7927731.04
2306009,14,Vale do Jaguaribe,2023,8,1450269.01,1650388.66,119.77,2636.2,38565.21,3141978.85
2306108,6,Litoral Oeste / Vale do Curu,2023,8,2030376.61,3313161.09,21.72,2146.07,53991.29,5399696.779999999
2306207,4,Litoral Leste,2023,8,870161.42,921940.98,470.1,2138.54,23139.13,1817850.17
2306256,3,Grande Fortaleza,2023,8,3480645.57,7843045.99,0.0,7298.66,114790.61,11445780.83
2306306,6,Litoral Oeste / Vale do Curu,2023,8,3190591.76,5743375.54,16.0,2968.72,84843.46,9021795.480000002
2306405,6,Litoral Oeste / Vale do Curu,2023,8,5220968.33,20303299.76,793.0000000000001,6062.96,719882.41,26251006.459999997
2306504,7,Maciço do Baturité,2023,8,1740322.79,2193104.1,278.52,2308.78,46278.25,3982292.44
2306553,5,Litoral Norte,2023,8,2610484.16,4762666.28,220.45,4578.99,659708.34,8037658.220000001
2306603,10,Sertão de Canindé,2023,8,1740322.79,5086481.56,116.67,2753.98,46278.25,6875953.25
2306702,14,Vale do Jaguaribe,2023,8,1740322.79,2158537.4699999997,181.89,2214.04,46278.25,3947534.44
2306801,14,Vale do Jaguaribe,2023,8,1160215.19,1973972.97,24.0,1864.87,30852.16,3166929.1900000004
2306900,14,Vale do Jaguaribe,2023,8,2320430.3899999997,5033446.94,396.75,3671.56,61805.04,7419750.68
2307007,4,Litoral Leste,2023,8,2320430.3899999997,2787060.0,1120.2600000000002,3317.12,674364.7799999999,5786292.55
2307106,1,Cariri,2023,8,2030376.61,3347792.85,58.22,1961.54,53991.29,5434180.51
2307205,1,Cariri,2023,8,870161.42,1261572.91,17.68,1733.16,23139.13,2156624.3000000003
2307254,5,Litoral Norte,2023,8,2030376.21,3915028.98,0.0,3130.63,53991.3,6002527.119999999
2307304,1,Cariri,2023,8,9293541.33,20912699.14,4275.68,15432.6,260858.95,30486807.7
2307403,2,Centro Sul,2023,8,2030376.61,3417952.71,50.46,2463.03,62147.6,5512990.41
2307502,1,Cariri,2023,8,2320430.3899999997,2848845.85,80.72999999999999,1930.72,61704.33,5232992.0200000005
2307601,14,Vale do Jaguaribe,2023,8,3190591.76,5516260.45,401.65,5549.98,184496.97,8897300.810000002
2307635,10,Sertão de Canindé,2023,8,1740322.79,2905791.21,12.52,1921.83,46278.25,4694326.6
2307650,3,Grande Fortaleza,2023,8,9293541.33,23183121.22,0.0,62599.37,795305.85,33334567.77
2307700,3,Grande Fortaleza,2023,8,5220968.33,9796624.76,747.4,7481.48,138834.75,15164656.72
2307809,5,Litoral Norte,2023,8,2030376.61,4655467.1,542.52,2641.57,53991.29,6743019.089999999
2307908,5,Litoral Norte,2023,8,1160215.19,1702882.37,19.4,2182.72,30852.16,2896151.8400000003
2308005,11,Sertão de Sobral,2023,8,2610484.16,6609268.14,158.8,2917.97,79660.42,9302489.490000002
2308104,1,Cariri,2023,8,2900537.95,6153898.84,471.82,1962.63,77130.42,9134001.66
2308203,11,Sertão de Sobral,2023,8,1450269.01,2377854.56,157.74,2443.19,38565.21,3869289.71
2308302,1,Cariri,2023,8,2030376.61,3295686.2800000003,31.23,1873.12,55291.46,5383258.700000001
2308351,9,Sertão Central,2023,8,1450269.01,1843768.44,53.75,2697.93,38565.21,3335354.3400000003
2308377,6,Litoral Oeste / Vale do Curu,2023,8,1450269.01,1871399.39,132.69,1819.63,38565.21,3362185.93
2308401,1,Cariri,2023,8,2320430.3899999997,5012419.54,98.67000000000002,1875.21,61935.46,7396759.27
2308500,9,Sertão Central,2023,8,2610484.16,5079044.78,334.48,3164.75,70020.48999999999,7763048.660000001
2308609,12,Sertão dos Crateús,2023,8,1740322.79,4001224.68,81.64,2223.77,46278.25,5790131.129999999
2308708,14,Vale do Jaguaribe,2023,8,3480645.57,6056933.91,563.64,6767.0,95260.82,9640170.94
2308807,11,Sertão de Sobral,2023,8,870161.42,974076.46,0.0,1716.79,23139.13,1869093.8
2308906,5,Litoral Norte,2023,8,1740322.79,2916217.81,8.0,2492.41,46278.25,4705319.26
2309003,11,Sertão de Sobral,2023,8,1450269.01,2136888.35,31.78,2480.62,38565.21,3628234.97
2309102,7,Maciço do Baturité,2023,8,1160215.19,1256932.48,69.88,2033.89,30852.16,2450103.6
2309201,1,Cariri,2023,8,1450269.01,1743065.48,63.84,2245.0,40443.69,3236087.02
2309300,12,Sertão dos Crateús,2023,8,2320430.3899999997,4544363.35,30.38,2888.19,61704.33,6929416.64
2309409,12,Sertão dos Crateús,2023,8,2030376.61,4172935.43,61.98,2521.05,53991.29,6259886.359999999
2309458,7,Maciço do Baturité,2023,8,2030376.61,2918537.4,214.51,2114.26,53991.29,5005234.069999999
2309508,2,Centro Sul,2023,8,1740322.79,2563038.9,31.61,1756.71,46394.38,4351544.39
2309607,3,Grande Fortaleza,2023,8,3770699.36,8208380.74,75.78,5671.05,100288.11,12085115.04
2309706,3,Grande Fortaleza,2023,8,4060753.149999999,7788579.71,0.0,7339.96,709974.5,12566647.32
2309805,7,Maciço do Baturité,2023,8,1160215.19,1638781.47,0.43,1750.92,31231.57,2831979.58
2309904,11,Sertão de Sobral,2023,8,870161.42,1455416.44,5.26,2665.4,23139.13,2351387.649999999
2310001,14,Vale do Jaguaribe,2023,8,870161.42,1073887.08,0.0,1822.67,23139.13,1969010.3
2310100,7,Maciço do Baturité,2023,8,1160215.19,1367944.51,72.72,1989.54,30852.16,2561074.1200000006
2310209,3,Grande Fortaleza,2023,8,2610484.16,5147727.94,1403.48,3367.34,637744.6,8400727.520000001
2310258,3,Grande Fortaleza,2023,8,2320430.3899999997,4429320.6,4.52,2576.86,61704.71,6814037.079999999
2310308,13,Sertão dos Inhamuns,2023,8,2320430.3899999997,3633567.7,558.5699999999999,2021.57,61704.33,6018282.5600000005
2310407,10,Sertão de Canindé,2023,8,1160215.19,1563880.11,130.92,1707.44,30852.16,2756785.82
2310506,9,Sertão Central,2023,8,2610484.16,4942906.35,144.87,2946.19,70440.76,7626922.33
2310605,1,Cariri,2023,8,870161.42,1114167.37,13.22,2109.74,23139.13,2009590.88
2310704,6,Litoral Oeste / Vale do Curu,2023,8,2610484.16,4691363.26,28.62,3308.18,69417.37,7374601.59
2310803,14,Vale do Jaguaribe,2023,8,1450269.01,2975239.95,18.56,2537.23,38565.21,4466629.96
2310852,3,Grande Fortaleza,2023,8,1740322.79,3189311.2800000003,0.0,2217.56,46278.25,4978129.88
2310902,9,Sertão Central,2023,8,1740322.79,2144204.37,59.12,2411.41,46278.25,3933275.94
2310951,11,Sertão de Sobral,2023,8,1160215.19,1238855.29,9.32,2556.85,30852.16,2432488.81
2311009,12,Sertão dos Crateús,2023,8,1160215.19,1837833.95,23.42,1906.45,32406.15,3032385.1599999997
2311108,1,Cariri,2023,8,1740322.79,2653089.59,4.0,1481.03,46278.25,4441175.66
2311207,1,Cariri,2023,8,1160215.19,1054849.41,123.18,1472.68,30852.16,2247512.62
2311231,14,Vale do Jaguaribe,2023,8,870161.42,1132010.9500000002,29.77,2546.98,23139.13,2027888.25
2311264,13,Sertão dos Inhamuns,2023,8,1740322.79,2941778.58,169.0,2522.75,48190.07,4732983.19
2311306,9,Sertão Central,2023,8,4060753.149999999,8287699.34,162.44,3806.5,111457.06,12463878.489999998
2311355,2,Centro Sul,2023,8,1450269.01,2463869.34,195.3,1777.12,38565.21,3954675.979999999
2311405,9,Sertão Central,2023,8,4060753.149999999,9215436.98,1118.4,6349.55,120815.98,13404474.06
2311504,14,Vale do Jaguaribe,2023,8,1740322.79,2061978.44,148.48,6601.33,85616.05,3894667.09
2311603,7,Maciço do Baturité,2023,8,2030376.61,3667424.65,39.33,2405.3,53991.29,5754237.18
2311702,11,Sertão de Sobral,2023,8,1740322.79,2587059.19,37.01,2491.02,46278.25,4376188.26
2311801,14,Vale do Jaguaribe,2023,8,3770699.36,8492161.92,103.32,4751.55,101894.51,12369610.66
2311900,2,Centro Sul,2023,8,1450269.01,2218524.6,173.91,2037.34,38565.21,3709570.07
2311959,1,Cariri,2023,8,1450269.01,2829804.83,185.23,2304.1,38565.21,4321128.38
2312007,11,Sertão de Sobral,2023,8,2320430.3899999997,2981416.64,133.99,2558.26,64020.4,5368559.68
2312106,1,Cariri,2023,8,1740322.79,2090261.43,7.25,1573.75,49078.16,3881243.38
2312205,12,Sertão dos Crateús,2023,8,2610484.16,5156975.47,57.42,4125.76,81873.37999999999,7853516.19
2312304,8,Serra da Ibiapaba,2023,8,2900537.95,6240670.39,37.81,2994.86,85608.95999999999,9229849.97
2312403,3,Grande Fortaleza,2023,8,3190591.76,6946136.220000001,7447.41,47941.62,91126.26,10283243.27
2312502,14,Vale do Jaguaribe,2023,8,870161.42,800785.79,6.99,1867.22,23139.13,1695960.5499999998
2312601,3,Grande Fortaleza,2023,8,1160215.19,1111370.8199999998,0.0,1457.87,30852.16,2303896.04
2312700,9,Sertão Central,2023,8,2030376.61,2274668.04,90.2,3101.97,53993.01,4362229.83
2312809,11,Sertão de Sobral,2023,8,870161.42,1557880.78,61.29,2382.25,23139.13,2453624.87
2312908,11,Sertão de Sobral,2023,8,9293541.33,20848133.77,84.75999999999999,23923.24,279418.72000000003,30445101.82
2313005,9,Sertão Central,2023,8,1740322.79,3607827.96,235.19,2927.54,46278.25,5397591.73
2313104,14,Vale do Jaguaribe,2023,8,2320430.3899999997,2818020.19,81.06,2434.57,61736.97,5202703.18
2313203,12,Sertão dos Crateús,2023,8,2030376.61,3381508.1999999997,149.94,2538.32,53991.29,5468564.36
2313252,1,Cariri,2023,8,870161.42,834033.16,4.0,2423.05,23139.13,1729760.76
2313302,13,Sertão dos Inhamuns,2023,8,3480645.57,7778640.960000001,391.14,2924.93,92556.5,11355159.1
2313351,6,Litoral Oeste / Vale do Curu,2023,8,1740322.79,3429717.66,9.26,1795.8,46278.25,5218123.76
2313401,8,Serra da Ibiapaba,2023,8,4060753.149999999,11061785.52,41.8,5802.71,107982.58,15236365.76
2313500,3,Grande Fortaleza,2023,8,3190591.76,7741068.24,768.29,6861.23,652578.9199999999,11591868.44
2313559,6,Litoral Oeste / Vale do Curu,2023,8,1450269.01,2151380.27,8.68,1639.17,38565.21,3641862.34
2313609,8,Serra da Ibiapaba,2023,8,2320430.3899999997,4604492.800000001,3722.24,4043.86,61704.33,6994393.620000001
2313708,2,Centro Sul,2023,8,870161.42,734568.3,8.4,1659.92,23139.13,1629537.17
2313757,6,Litoral Oeste / Vale do Curu,2023,8,1740322.79,2383417.2199999997,332.03,1701.85,46278.25,4172052.14
2313807,6,Litoral Oeste / Vale do Curu,2023,8,1740322.79,3397941.1399999997,0.0,2169.22,46278.25,5186711.399999999
2313906,5,Litoral Norte,2023,8,1450269.01,2169400.61,47.28,3508.92,119912.06,3743137.88
2313955,11,Sertão de Sobral,2023,8,1740322.79,3782815.63,4.0,2579.11,46278.25,5571999.78
2314003,1,Cariri,2023,8,2610484.16,4113361.86,106.12,2739.56,69417.37,6796109.07
2314102,8,Serra da Ibiapaba,2023,8,3480645.57,8619620.74,466.93000000000006,2211.39,92556.5,12195501.13
2300101,1,Cariri,2023,9,1225869.04,1232038.77,208.5,1736.71,65134.41,2524987.43
2300150,7,Maciço do Baturité,2023,9,1532336.27,1629964.4500000002,1012.92,1496.36,81418.01000000001,3246228.01
2300200,5,Litoral Norte,2023,9,3677607.04,7968450.03,1927.11,4766.19,195403.24,11848153.61
2300309,2,Centro Sul,2023,9,3371139.7800000003,4457127.0600000005,2175.48,2562.32,179119.64,8012124.280000001
2300408,13,Sertão dos Inhamuns,2023,9,1838803.52,1627422.0,1961.84,1622.0,97701.63,3567510.99
2300507,11,Sertão de Sobral,2023,9,1225869.04,1325360.49,142.07,2066.7,65134.41,2618572.7100000004
2300606,1,Cariri,2023,9,919401.79,1152094.41,79.2,2384.8799999999997,48850.81,2122811.09
2300705,14,Vale do Jaguaribe,2023,9,1532336.27,1965765.92,1384.77,2655.0,81418.01000000001,3583559.9699999997
2300754,6,Litoral Oeste / Vale do Curu,2023,9,3064672.54,6234232.38,9559.87,3314.98,162836.04,9474615.81
2300804,1,Cariri,2023,9,919401.79,909805.46,493.16,2288.3599999999997,48850.81,1880839.58
2300903,6,Litoral Oeste / Vale do Curu,2023,9,1532336.27,1664608.91,384.08,1320.96,81418.01000000001,3280068.2300000004
2301000,3,Grande Fortaleza,2023,9,4290541.5200000005,8023819.72,5645.44,18783.69,317266.94,12656057.31
2301109,4,Litoral Leste,2023,9,3984074.27,7700368.29,1898.26,8253.789999999999,1163385.0099999998,12857979.62
2301208,7,Maciço do Baturité,2023,9,2145270.76,4035641.49,495.93,1831.72,113985.22,6297225.119999999
2301257,12,Sertão dos Crateús,2023,9,1225869.04,2258959.23,319.67,2574.99,65134.41,3552857.3400000003
2301307,1,Cariri,2023,9,1838803.52,3031469.12,3454.3,1910.86,97701.63,4973339.430000001
2301406,7,Maciço do Baturité,2023,9,1225869.04,1928653.78,359.28000000000003,1797.83,65134.41,3221814.3400000003
2301505,13,Sertão dos Inhamuns,2023,9,919401.79,809960.98,752.04,1819.87,48850.81,1780785.4900000002
2301604,1,Cariri,2023,9,1838803.52,2238386.14,1514.63,2044.84,97701.63,4178450.76
2301703,1,Cariri,2023,9,2145270.76,1900526.23,904.2,1609.99,113985.22,4162296.4
2301802,2,Centro Sul,2023,9,919401.79,567691.29,284.84000000000003,1857.65,48850.81,1538086.38
2301851,9,Sertão Central,2023,9,1838803.52,2707090.65,1262.63,2361.3,97701.63,4647219.7299999995
2301901,1,Cariri,2023,9,3984074.27,6509276.8,749.97,6682.57,211686.85,10712470.46
2301950,7,Maciço do Baturité,2023,9,1838803.52,3112057.3,366.46,2008.71,97701.63,5050937.62
2302008,1,Cariri,2023,9,1838803.52,1764299.43,963.61,1731.26,97701.63,3703499.45
2302057,5,Litoral Norte,2023,9,1532336.27,2051765.61,265.95,2325.69,81418.01000000001,3668111.53
2302107,7,Maciço do Baturité,2023,9,2451738.0300000003,4657534.46,590.58,2180.63,130268.83,7242312.53
2302206,4,Litoral Leste,2023,9,3371139.7800000003,5655357.47,1100.23,4127.05,179119.64,9210844.170000002
2302305,5,Litoral Norte,2023,9,2451738.0300000003,3415604.62,2651.96,-0.12,130268.83,6000263.32
2302404,10,Sertão de Canindé,2023,9,3371139.7800000003,6947433.28,2114.95,2461.18,179119.64,10502268.83
2302503,1,Cariri,2023,9,3371139.7800000003,9076880.27,1249.44,3774.78,179119.64,12632163.91
2302602,5,Litoral Norte,2023,9,3677607.04,6367489.55,5730.73,4369.71,195403.24,10250600.27
