exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,uf_nome
2016,RREO,3,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalIntergovernamentais,Transferências Intergovernamentais,34690878.13,Maranhão
2016,RREO,3,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalDeInstituicoesPrivadas,Transferências de Instituições Privadas,934532.93,Maranhão
2016,RREO,3,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6TransferenciasCorrentes,Transferências Correntes,3441774231.91,Maranhão
2016,RREO,3,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasCorrentes,Transferências Correntes,3453833198.85,Maranhão
2016,RREO,3,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6CotaParteDoFPE,Cota-Parte do FPE,2393483151.7,Maranhão
2016,RREO,3,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6CotaParteDoFPE,Cota-Parte do FPE,2428513967.8,Maranhão
2016,RREO,3,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,1048291080.21,Maranhão
2016,RREO,3,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,1025319231.05,Maranhão
2016,RREO,3,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6TransferenciasDeCapital,Transferências de Capital,35625411.06,Maranhão
2016,RREO,3,B,Governo do Estado do Maranhão,21,MA,6904241,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasDeCapital,Transferências de Capital,20050798.88,Maranhão
