regiao_codigo,regiao_nome,ano,bimestre,admissoes,desligamentos,saldo,total_movimentacoes,salario_medio,bf_valor_total,bf_beneficiarios,bpc_valor_total,bpc_beneficiarios,transf_fed_fpm_dest,transf_fed_fundeb_dest,transf_fed_itr_dest,transf_fed_outros_dest,transf_fed_royalties_dest,transf_fed_total,transf_est_icms,transf_est_ipva,transf_est_total,invest_mun_valor,bnb_bnb_operacoes_credito_total,bnb_bnb_emprestimos_titulos_descontados,bnb_bnb_financiamentos,bnb_bnb_financiamentos_rurais_agricultura,bnb_bnb_financiamentos_agroindustriais,bnb_bnb_financiamentos_imobiliarios,bnb_credito_bnb_total,pop,siof_anual_empenhado,siof_anual_pago,siof_obras_pago_anual,siof_equip_pago_anual,siof_anual_dotacao,siof_anual_n_acoes,invest_fed_direto_ce,invest_fed_ne_rateado,invest_fed_nacional_rateado,invest_fed_total,ibcr_ce,invest_total_ce_r_2010_mi,share_pib_ce_br,siof_obras_pago,siof_equip_pago,siof_invest_pago,deflator,salario_medio_real,bf_valor_total_real,bpc_valor_total_real,transf_fed_fpm_dest_real,transf_fed_fundeb_dest_real,transf_fed_itr_dest_real,transf_fed_outros_dest_real,transf_fed_royalties_dest_real,transf_fed_total_real,transf_est_icms_real,transf_est_ipva_real,transf_est_total_real,invest_mun_valor_real,bnb_bnb_operacoes_credito_total_real,bnb_bnb_emprestimos_titulos_descontados_real,bnb_bnb_financiamentos_real,bnb_bnb_financiamentos_rurais_agricultura_real,bnb_bnb_financiamentos_agroindustriais_real,bnb_bnb_financiamentos_imobiliarios_real,bnb_credito_bnb_total_real,siof_anual_empenhado_real,siof_anual_pago_real,siof_anual_dotacao_real,siof_obras_pago_anual_real,siof_equip_pago_anual_real,siof_obras_pago_real,siof_equip_pago_real,siof_invest_pago_real,invest_fed_direto_ce_real,invest_fed_ne_rateado_real,invest_fed_nacional_rateado_real,invest_fed_total_real
11,Sertão de Sobral,2017,3,1861.0,1848.0,13.0,3709.0,1190.365057967107,19433986.0,55187.0,,,46687823.879999995,59755238.849999994,3363.08,76515.88,691617.0,107214558.69,20090387.5,2724842.05,22815229.550000004,8535779.95,58968868.0,45099481.0,9035926.0,196320.0,0.0,0.0,58968868.0,492491.0,78432451.48,74039327.55,69733847.52,4305480.03,,,6389261.470000001,8895657.844788,19760051.663331,35044970.978119,94.59,2173.4154580334657,0.0203,9333627.21,499987.45,9833614.66,1.5320445494065873,1823.6922988625627,29773732.324543927,,71527826.0990087,91547687.97863124,5152.3883832183055,117225.73689704851,1059588.0551269357,164257480.25804716,30779368.664841235,4174579.4106963715,34953948.075537615,13077195.14733153,90342932.80407652,69094414.04711595,13843441.177141266,300770.9859395012,0.0,0.0,90342932.80407652,120162009.78653063,113431548.21470647,,106835361.00216606,6596187.21254041,14299532.693273515,766003.0475441986,15065535.74081771,9788633.20984702,13628544.114493405,30273279.446798824,53690456.77113926
12,Sertão dos Crateús,2017,3,285.0,308.0,-23.0,593.0,1112.9763912310286,19468771.0,51443.0,,,33762358.22,43343822.1,4688.860000000001,27580.78,459436.21,77597886.17,6642502.18,1361438.3900000001,8003940.57,3410324.74,59279165.0,46984420.0,3837937.0,437137.0,0.0,0.0,59279165.0,349745.0,68460661.96000001,62848745.04,61332310.8,1516434.24,,,6389261.470000001,8895657.844788,19760051.663331,35044970.978119,94.59,2173.4154580334657,0.0203,11257603.17,36201.66,11293804.83,1.5320445494065873,1705.1294138037108,29827024.494195033,,51725436.88606369,66404666.398753785,7183.5424059305715,42254.983667382214,703876.7413305202,118883418.5522213,10176609.259290373,2085784.2647523799,12262393.524042754,5224769.429623437,90818321.63162374,71982224.56802985,5879890.461815869,669713.3581939474,0.0,0.0,90818321.63162374,104884784.00458491,96287077.2755763,,93963832.46365076,2323244.8119255207,17247149.57598082,55462.55588247048,17302612.13186329,9788633.20984702,13628544.114493405,30273279.446798824,53690456.77113926
13,Sertão dos Inhamuns,2017,3,94.0,87.0,7.0,181.0,1224.303867403315,5556291.0,16714.0,,,13044547.52,17695404.92,2116.68,9100.279999999999,163500.32,30914669.72,1707151.6600000001,411239.87,2118391.5300000003,909268.3,14864110.0,11760712.0,1570719.0,0.0,0.0,0.0,14864110.0,135087.0,6965834.510000001,5127014.8100000005,3830778.91,1296235.9,,,6389261.470000001,8895657.844788,19760051.663331,35044970.978119,94.59,2173.4154580334657,0.0203,847898.9,57866.01,905764.91,1.5320445494065873,1875.688066872654,8512485.341466876,,19984827.927491214,27110148.65722851,3242.848056837935,13942.034372073776,250489.77408223285,47362651.24123087,2615432.3957134075,630037.8013321735,3245470.1970455814,1393039.5429631937,22772478.707279947,18017934.716740645,2406411.4825993655,0.0,0.0,0.0,22772478.707279947,10671968.793113807,7854815.094387351,,5868923.949047208,1985891.145340142,1299018.888192841,88653.30521640708,1387672.1934092483,9788633.20984702,13628544.114493405,30273279.446798824,53690456.77113926
14,Vale do Jaguaribe,2017,3,1343.0,1325.0,18.0,2668.0,1087.8317091454273,17383697.0,51234.0,,,36064337.269999996,43844655.85,7381.57,39705.28,500444.85,80456524.82,13130731.04,2239232.52,15369963.56,6588870.720000001,54953180.0,39454386.0,7889784.0,3299852.0,0.0,0.0,54953180.0,390693.0,32665318.549999997,28810159.2,26012479.08,2797680.12,,,6389261.470000001,8895657.844788,19760051.663331,35044970.978119,94.59,2173.4154580334657,0.0203,4184806.14,247437.77,4432243.91,1.5320445494065873,1666.606640667904,26632598.23738564,,55252171.342464335,67171966.01560014,11308.894084563182,60830.25780666238,766703.8047210971,123262980.31467679,20116864.919555888,3430603.977119977,23547468.896675866,10094443.473320657,84190719.89155908,60445877.02148356,12087500.573195303,5055520.270448426,0.0,0.0,84190719.89155908,50044723.239157386,44138447.36989605,,39852276.79106688,4286170.578829167,6411309.43711022,379085.68684582075,6790395.1239560405,9788633.20984702,13628544.114493405,30273279.446798824,53690456.77113926
01,Cariri,2017,4,4274.0,4302.0,-28.0,8576.0,1141.0242537313434,45899476.0,129926.0,,,89892134.73,91370039.61,4768.12,572444.0599999999,1101529.1600000001,182940915.68,13907254.09,568366.0599999999,14475620.149999999,21321788.3,176625780.0,132098624.0,25797740.0,16905238.0,0.0,0.0,176625780.0,1014610.0,351594744.25,303991798.08000004,296586284.1,7405513.98,,,5844747.38,13363522.185552,17124966.585320998,36333236.15087299,94.06,2224.781071512428,0.0203,43471235.0,876407.03,44347642.03,1.525478037664777,1740.6074395100063,70018642.57832153,,137128477.28941816,139382988.72561574,7273.662340950176,873250.8413216578,1680358.5414273303,279072349.06012386,21215210.67851864,867029.9418840607,22082240.6204027,32525919.7753878,269438748.2754106,201513549.7177372,39353885.79138612,25788569.290496018,0.0,0.0,269438748.2754106,536350060.51173913,463732811.60126555,,452435862.6671561,11296948.934109474,66314414.26266437,1336939.6763200155,67651353.9389844,8916033.763888747,20385759.599905577,26123760.421650354,55425553.78544466
02,Centro Sul,2017,4,878.0,808.0,70.0,1686.0,1080.564650059312,21586431.0,57896.0,,,38460665.379999995,35036658.010000005,1776.62,223626.03999999998,457653.29000000004,74180379.34,8572889.51,657801.0,9230690.51,5905450.970000001,56504439.0,36472179.0,12248929.0,7408511.0,0.0,0.0,56504439.0,390665.0,80200594.69000001,75618529.77999999,73954446.96,1664082.82,,,5844747.38,13363522.185552,17124966.585320998,36333236.15087299,94.06,2224.781071512428,0.0203,16331905.11,155239.57,16487144.68,1.525478037664777,1648.3776419424057,32929626.402066108,,58670900.35116401,53447652.3074267,2710.194791275996,341136.6126699449,698140.0427600292,113160539.50881197,13077754.66683175,1003460.9786539279,14081215.645485679,9008635.757241154,86196280.72506909,55637508.050278485,18685472.17441518,11301520.822297914,0.0,0.0,86196280.72506909,122344245.80724935,115354406.41988988,,112815884.62512462,2538521.7947652685,24913962.55853014,236814.55461152378,25150777.113141667,8916033.763888747,20385759.599905577,26123760.421650354,55425553.78544466
03,Grande Fortaleza,2017,4,51283.0,48402.0,2881.0,99685.0,1297.700135426594,103300588.0,334678.0,,,216939708.79999998,241714720.76999998,23396.17,1980617.93,6255156.03,466913599.7,279762209.68,17638150.23,297400359.90999997,93975007.56999998,5242172531.0,824959734.0,922885097.0,32455602.0,179976.0,600238400.0,5242172531.0,4051744.0,632184544.16,539793379.27,406553922.91,133239456.36,,,5844747.38,13363522.185552,17124966.585320998,36333236.15087299,94.06,2224.781071512428,0.0203,87631602.5,13750236.79,101381839.28999999,1.525478037664777,1979.613056067876,157582778.27185762,,330936761.2717921,368730497.91490906,35690.34350047152,3021389.1532200724,9542103.145931397,712266441.8293532,426771106.6354083,26906610.800896935,453677717.43630517,143356810.13741612,7996819065.690077,1258457956.1747763,1407840946.7616274,49510308.05018901,274549.4353067559,915650496.5630455,7996819065.690077,964383637.8671982,823442944.9532382,,620189080.5256639,203253864.4275745,133680085.01911977,20975684.23583522,154655769.25495496,8916033.763888747,20385759.599905577,26123760.421650354,55425553.78544466
04,Litoral Leste,2017,4,1910.0,877.0,1033.0,2787.0,1107.7965554359525,9576606.0,28151.0,,,19441655.04,19703613.009999998,1847.79,129013.85,2612163.89,41888293.58,11056932.55,316123.66000000003,11373056.209999999,3845003.7399999984,35155265.0,24644281.0,1619372.0,8620963.0,0.0,0.0,35155265.0,204174.0,70825600.3,60239695.73,55446784.13,4792911.6,,,5844747.38,13363522.185552,17124966.585320998,36333236.15087299,94.06,2224.781071512428,0.0203,14098931.3,876644.36,14975575.66,1.525478037664777,1689.919315518236,14608902.12836873,,29657817.77937472,30057428.909400966,2818.7630632165983,196807.7947295779,3984798.6449759905,63899671.89154447,16867107.7689658,482239.7005162072,17349347.469482005,5865468.760108925,53628584.665785216,37594309.41953935,2470316.4208092852,13151089.720020648,0.0,0.0,53628584.665785216,108042897.76207383,91894332.83172365,,84582851.4494549,7311481.382268745,21507610.052694503,1337301.7180226943,22844911.770717196,8916033.763888747,20385759.599905577,26123760.421650354,55425553.78544466
05,Litoral Norte,2017,4,1245.0,685.0,560.0,1930.0,1083.7943005181346,23105473.0,59234.0,,,40573888.02,44959311.870000005,2290.02,239838.65999999997,778718.48,86554047.05000001,11035696.9,458609.94,11494306.84,5932646.859999999,51512673.0,45193392.0,5426472.0,248240.0,0.0,0.0,51512673.0,398444.0,41068680.95,35292834.41,24855676.68,10437157.73,,,5844747.38,13363522.185552,17124966.585320998,36333236.15087299,94.06,2224.781071512428,0.0203,7114704.11,1283625.91,8398330.02,1.525478037664777,1653.3044027866736,35246891.61135649,,61894575.077180006,68584442.84620632,3493.3752158130924,365868.6084129496,1187917.9387636979,132036297.8457788,16834713.251275264,699599.3913247611,17534312.642600022,9050122.4901509,78581451.32290734,68941526.94357502,8277963.858002857,378684.66806990426,0.0,0.0,78581451.32290734,62649370.82508681,53838443.77939471,,37916788.886636555,15921654.892758159,10853324.864288324,1958143.1342824635,12811467.998570787,8916033.763888747,20385759.599905577,26123760.421650354,55425553.78544466
06,Litoral Oeste / Vale do Curu,2017,4,991.0,967.0,24.0,1958.0,1047.6716036772216,23169418.0,59984.0,,,36347442.12,42134289.31,6794.68,220667.09,2817483.13,81526676.33,12035353.08,478804.16000000003,12514157.239999998,9651708.87,58195344.0,48626048.0,3341501.0,4739456.0,0.0,0.0,58195344.0,394595.0,33748428.300000004,29209660.83,25431796.68,3777864.15,,,5844747.38,13363522.185552,17124966.585320998,36333236.15087299,94.06,2224.781071512428,0.0203,2727125.93,193050.83,2920176.7600000002,1.525478037664777,1598.200022094638,35344438.304474965,,55447224.67935166,64274932.97501879,10365.135112960108,336622.7994303967,4298008.636306014,124367154.22521982,18359666.799081128,730405.230422532,19090072.02950366,14723469.90711932,88775719.16634665,74177968.28243326,5097386.38833489,7229936.038478553,0.0,0.0,88775719.16634665,51482486.17735443,44558696.0838021,,38795647.293695986,5763048.79010611,4160170.7121611303,294494.8013179564,4454665.513479087,8916033.763888747,20385759.599905577,26123760.421650354,55425553.78544466
07,Maciço do Baturité,2017,4,375.0,290.0,85.0,665.0,1150.0165413533832,13448260.0,36843.0,,,30007772.14,25993714.85,8242.65,161857.9,379594.48,56551182.02,8431300.17,274866.87,8706167.04,1842795.05,27308555.0,21542836.0,1301213.0,4322256.0,0.0,0.0,27308555.0,242385.0,56889078.94,52764711.75,51248319.55,1516392.2,,,5844747.38,13363522.185552,17124966.585320998,36333236.15087299,94.06,2224.781071512428,0.0203,6525974.28,312195.96,6838170.24,1.525478037664777,1754.3249767857928,20515025.274805713,,45776197.35881896,39652841.120995775,12573.981547157573,246910.6716725417,579063.0424587814,86267586.17549323,12861763.2382943,419303.37346665934,13281066.611760959,2811143.3766923645,41658600.892860636,32863123.187014114,1984971.8538238974,6593506.6011648085,0.0,0.0,41658600.892860636,86783040.50594778,80491408.9383376,,78178185.94075142,2313222.997586174,9955230.438505206,476248.08042767126,10431478.518932877,8916033.763888747,20385759.599905577,26123760.421650354,55425553.78544466
08,Serra da Ibiapaba,2017,4,834.0,566.0,268.0,1400.0,1187.297142857143,20237856.0,53817.0,,,33388929.25,38892931.43000001,11097.050000000001,199356.91999999998,442082.19,72934396.84,6740656.96,569226.5700000001,7309883.529999999,4642811.14,43247285.0,36339939.0,2535252.0,3924693.0,0.0,0.0,43247285.0,357080.0,32798521.99,28999667.93,27015106.73,1984561.2,,,5844747.38,13363522.185552,17124966.585320998,36333236.15087299,94.06,2224.781071512428,0.0203,4204410.66,158899.24,4363309.9,1.525478037664777,1811.1957156107107,30872404.857422333,,50934078.272018075,59330312.71686714,16928.306057867914,304114.6031164939,674386.6716877471,111259820.56974731,10282724.151912222,868342.6309902519,11151066.782902472,7082506.427095366,65972783.45612934,55435778.834577695,3867471.245945701,5987032.976076687,0.0,0.0,65972783.45612934,50033424.96361023,44238356.526786566,,41210952.00178491,3027404.525001655,6413736.12315367,242397.30082162443,6656133.423975294,8916033.763888747,20385759.599905577,26123760.421650354,55425553.78544466
09,Sertão Central,2017,4,871.0,553.0,318.0,1424.0,1134.2689606741574,20552267.0,56496.0,,,37192731.47,38640739.93,1964.71,226036.51,435537.76,76497010.38,9511172.08,510626.58,10021798.66,6375689.659999999,46402394.0,35115238.0,3044440.0,7569988.0,0.0,0.0,46402394.0,392811.0,70593918.1,64530313.45,61036161.98,3494151.47,,,5844747.38,13363522.185552,17124966.585320998,36333236.15087299,94.06,2224.781071512428,0.0203,12216532.13,1051557.2,13268089.33,1.525478037664777,1730.3023883132796,31352031.932722554,,56736695.018248595,58945600.12233139,2997.121955380364,344813.73171539477,664403.2874537125,116694509.28170447,14509084.120490415,778949.6332378762,15288033.753728291,9725974.551296407,70785832.94206782,53567524.356371604,4644226.356988153,11547850.43938591,0.0,0.0,70785832.94206782,107689471.65425597,98439575.93159896,,93109324.60383986,5330251.327759096,18636051.4607411,1604127.4139482672,20240178.874689367,8916033.763888747,20385759.599905577,26123760.421650354,55425553.78544466
10,Sertão de Canindé,2017,4,255.0,226.0,29.0,481.0,963.6133056133058,14097862.0,33754.0,,,19441655.08,21660784.759999998,828.4699999999999,112401.86,236890.61,41452560.78,3675135.4000000004,310888.57999999996,3986023.98,1388148.94,42017021.0,35794658.0,1541573.0,4203199.0,0.0,0.0,42017021.0,205936.0,18728555.01,14992078.16,12492749.22,2499328.94,,,5844747.38,13363522.185552,17124966.585320998,36333236.15087299,94.06,2224.781071512428,0.0203,2798661.19,744666.93,3543328.12,1.525478037664777,1469.9709345146548,21505978.859028827,,29657817.84039384,33043051.429963905,1263.8127898641376,171466.568822671,361371.422884012,63234971.0748543,5606338.338144355,474253.700950789,6080592.039095144,2117590.7209776402,64096042.74359973,54603964.64472181,2351635.754957003,6411887.762434552,0.0,0.0,64096042.74359973,28569999.34495163,22870085.97203376,,19057414.565163773,3812671.406869987,4269296.18020977,1135973.047090254,5405269.227300024,8916033.763888747,20385759.599905577,26123760.421650354,55425553.78544466
11,Sertão de Sobral,2017,4,2172.0,1643.0,529.0,3815.0,1154.1061598951508,19297524.0,55892.0,,,51431469.45,49927518.370000005,1949.54,337663.83,701437.56,102400038.75,24051864.119999997,1010489.71,25062353.83,11194497.3,60136255.0,47932648.0,7951060.0,3800515.0,0.0,0.0,60136255.0,492491.0,78432451.48,74039327.55,69733847.52,4305480.03,,,5844747.38,13363522.185552,17124966.585320998,36333236.15087299,94.06,2224.781071512428,0.0203,13853998.77,1379486.94,15233485.709999999,1.525478037664777,1760.5636000536858,29437949.043308936,,78457577.09080192,76163332.74853972,2973.9804535489893,515098.75677877286,1070027.5925731694,156209010.16914713,36690590.479957454,1541479.8598912496,38232070.339848705,17076959.773847647,91736536.26990864,73120201.8111165,12129167.4061549,5797602.16431555,0.0,0.0,91736536.26990864,119646982.17294824,112945368.10099365,,106377452.87362437,6567915.227369285,21133970.857469834,2104377.0302153877,23238347.88768522,8916033.763888747,20385759.599905577,26123760.421650354,55425553.78544466
12,Sertão dos Crateús,2017,4,525.0,257.0,268.0,782.0,1018.0281329923274,19383573.0,52365.0,,,37192731.49,36216033.14,4253.96,214441.58000000002,476577.26,74104037.43,7627178.93,728832.1699999999,8356011.1,4819386.16,61900290.0,51147606.0,3136915.0,7061516.0,0.0,0.0,61900290.0,349745.0,68460661.96000001,62848745.04,61332310.8,1516434.24,,,5844747.38,13363522.185552,17124966.585320998,36333236.15087299,94.06,2224.781071512428,0.0203,18323473.1,330473.29,18653946.39,1.525478037664777,1552.9795586046723,29569214.902971953,,56736695.04875816,55246763.16640973,6489.3225531044545,327125.9206521343,727008.1433804563,113044081.60175359,11635093.947054533,1111817.468478561,12746911.415533094,7351867.742105585,94427532.92008062,78024549.63213117,4785294.938521204,10772187.570618425,0.0,0.0,94427532.92008062,104435236.26397246,95874380.25331308,,93561093.1246302,2313287.1286828774,27952055.78779133,504129.74592982273,28456185.533721153,8916033.763888747,20385759.599905577,26123760.421650354,55425553.78544466
13,Sertão dos Inhamuns,2017,4,120.0,63.0,57.0,183.0,1118.1092896174864,5437409.0,16575.0,,,14369919.03,14796459.649999999,1980.4,81244.34999999999,169741.43,29419344.86,2026356.68,130116.26,2156472.94,969549.64,14677028.0,11700876.0,1553964.0,1322587.0,0.0,0.0,14677028.0,135087.0,6965834.510000001,5127014.8100000005,3830778.91,1296235.9,,,5844747.38,13363522.185552,17124966.585320998,36333236.15087299,94.06,2224.781071512428,0.0203,272659.82,109329.22,381989.04000000004,1.525478037664777,1705.6511650204409,8294648.011300798,,21920995.883286133,22571674.231268052,3021.0567057913245,123936.47160935031,258936.8235468131,44878564.46641614,3091162.6118153124,198489.4969730799,3289652.108788392,1479026.682245791,22389483.872190986,17849429.359438885,2370537.9533217074,2017577.4214009445,0.0,0.0,22389483.872190986,10626227.559012385,7821148.4914370505,,5843769.094354413,1977379.397082636,415936.5671636313,166779.3239850207,582715.8911486521,8916033.763888747,20385759.599905577,26123760.421650354,55425553.78544466
14,Vale do Jaguaribe,2017,4,2017.0,1265.0,752.0,3282.0,1075.8979280926264,17049324.0,51720.0,,,39728599.52,36609320.85,8956.51,242792.64,508476.75,77098146.27,15476486.370000001,740546.2,16217032.57,10830687.56,57794206.0,43469829.0,7423108.0,6292379.0,0.0,0.0,57794206.0,390693.0,32665318.549999997,28810159.2,26012479.08,2797680.12,,,5844747.38,13363522.185552,17124966.585320998,36333236.15087299,94.06,2224.781071512428,0.0203,5636679.88,457327.49,6094007.37,1.525478037664777,1641.258660074339,26008369.319030985,,60605106.03493941,55846714.930498205,13662.959299124952,370374.84002665064,775670.1147881633,117611528.87955153,23609040.05765327,1129686.9639761073,24738727.021629374,16521976.005589113,88163791.95727389,66312269.44054341,11323788.225213706,9598885.96916305,0.0,0.0,88163791.95727389,49830226.04134883,43949265.12122582,,39681465.54175446,4267799.579471358,8598631.36228693,697643.0420153579,9296274.404302288,8916033.763888747,20385759.599905577,26123760.421650354,55425553.78544466
01,Cariri,2017,5,4152.0,3570.0,582.0,7722.0,1126.2328412328413,47064104.0,130760.0,,,61406878.62,106965187.38,96156.13999999998,595026.54,1073298.03,170136546.71,14199055.33,447086.36,14646141.69,18985698.49,170769530.0,129527481.0,24427386.0,15212323.0,0.0,0.0,170769530.0,1014610.0,351594744.25,303991798.08000004,296586284.1,7405513.98,,,8273142.510000001,14956130.427215997,23643386.472503,46872659.409719,93.295,2291.7155356939184,0.0203,75941382.28,2253073.8,78194456.08,1.5166711529475334,1708.1248617999897,71380768.87612262,,93134041.39550464,162231014.06887355,145837.2437167844,902459.5884561817,1627840.1606164163,258041192.4571676,21535297.61811692,678082.9850883159,22213380.603205234,28795061.218342543,259001219.9534084,196450593.9466597,37048311.688114434,23072091.46342028,0.0,0.0,259001219.9534084,533253606.13194066,461055590.88058746,,449823861.45437175,11231729.426215678,115178103.81903699,3417172.03792188,118595275.85695887,12547636.589140952,22683531.57867937,35859242.22083524,71090410.38865556
