regiao_codigo,regiao_nome,ano,mes,siof_anual_empenhado,siof_anual_pago,siof_anual_dotacao,siof_anual_n_acoes,ibcr_ce,invest_total_ce_r_2010_mi,share_pib_ce_br
13,Sertão dos Inhamuns,2017,2,,,,,94.22,1005.9336295699885,0.0203
14,Vale do Jaguaribe,2017,2,,,,,94.22,1005.9336295699885,0.0203
01,Cariri,2017,3,,,,,95.18,1106.0268843422555,0.0203
02,Centro Sul,2017,3,,,,,95.18,1106.0268843422555,0.0203
03,Grande Fortaleza,2017,3,,,,,95.18,1106.0268843422555,0.0203
04,Litoral Leste,2017,3,,,,,95.18,1106.0268843422555,0.0203
05,Litoral Norte,2017,3,,,,,95.18,1106.0268843422555,0.0203
06,Litoral Oeste / Vale do Curu,2017,3,,,,,95.18,1106.0268843422555,0.0203
07,Maciço do Baturité,2017,3,,,,,95.18,1106.0268843422555,0.0203
08,Serra da Ibiapaba,2017,3,,,,,95.18,1106.0268843422555,0.0203
09,Sertão Central,2017,3,,,,,95.18,1106.0268843422555,0.0203
10,Sertão de Canindé,2017,3,,,,,95.18,1106.0268843422555,0.0203
11,Sertão de Sobral,2017,3,,,,,95.18,1106.0268843422555,0.0203
12,Sertão dos Crateús,2017,3,,,,,95.18,1106.0268843422555,0.0203
13,Sertão dos Inhamuns,2017,3,,,,,95.18,1106.0268843422555,0.0203
14,Vale do Jaguaribe,2017,3,,,,,95.18,1106.0268843422555,0.0203
01,Cariri,2017,4,,,,,94.5,991.1768887489071,0.0203
02,Centro Sul,2017,4,,,,,94.5,991.1768887489071,0.0203
03,Grande Fortaleza,2017,4,,,,,94.5,991.1768887489071,0.0203
04,Litoral Leste,2017,4,,,,,94.5,991.1768887489071,0.0203
05,Litoral Norte,2017,4,,,,,94.5,991.1768887489071,0.0203
06,Litoral Oeste / Vale do Curu,2017,4,,,,,94.5,991.1768887489071,0.0203
07,Maciço do Baturité,2017,4,,,,,94.5,991.1768887489071,0.0203
08,Serra da Ibiapaba,2017,4,,,,,94.5,991.1768887489071,0.0203
09,Sertão Central,2017,4,,,,,94.5,991.1768887489071,0.0203
10,Sertão de Canindé,2017,4,,,,,94.5,991.1768887489071,0.0203
11,Sertão de Sobral,2017,4,,,,,94.5,991.1768887489071,0.0203
12,Sertão dos Crateús,2017,4,,,,,94.5,991.1768887489071,0.0203
13,Sertão dos Inhamuns,2017,4,,,,,94.5,991.1768887489071,0.0203
14,Vale do Jaguaribe,2017,4,,,,,94.5,991.1768887489071,0.0203
01,Cariri,2017,5,,,,,94.08,1092.5600967671494,0.0203
02,Centro Sul,2017,5,,,,,94.08,1092.5600967671494,0.0203
03,Grande Fortaleza,2017,5,,,,,94.08,1092.5600967671494,0.0203
04,Litoral Leste,2017,5,,,,,94.08,1092.5600967671494,0.0203
05,Litoral Norte,2017,5,,,,,94.08,1092.5600967671494,0.0203
06,Litoral Oeste / Vale do Curu,2017,5,,,,,94.08,1092.5600967671494,0.0203
07,Maciço do Baturité,2017,5,,,,,94.08,1092.5600967671494,0.0203
08,Serra da Ibiapaba,2017,5,,,,,94.08,1092.5600967671494,0.0203
09,Sertão Central,2017,5,,,,,94.08,1092.5600967671494,0.0203
10,Sertão de Canindé,2017,5,,,,,94.08,1092.5600967671494,0.0203
11,Sertão de Sobral,2017,5,,,,,94.08,1092.5600967671494,0.0203
12,Sertão dos Crateús,2017,5,,,,,94.08,1092.5600967671494,0.0203
13,Sertão dos Inhamuns,2017,5,,,,,94.08,1092.5600967671494,0.0203
14,Vale do Jaguaribe,2017,5,,,,,94.08,1092.5600967671494,0.0203
01,Cariri,2017,6,,,,,94.48,1080.8553612663165,0.0203
02,Centro Sul,2017,6,,,,,94.48,1080.8553612663165,0.0203
03,Grande Fortaleza,2017,6,,,,,94.48,1080.8553612663165,0.0203
04,Litoral Leste,2017,6,,,,,94.48,1080.8553612663165,0.0203
05,Litoral Norte,2017,6,,,,,94.48,1080.8553612663165,0.0203
06,Litoral Oeste / Vale do Curu,2017,6,,,,,94.48,1080.8553612663165,0.0203
07,Maciço do Baturité,2017,6,,,,,94.48,1080.8553612663165,0.0203
08,Serra da Ibiapaba,2017,6,,,,,94.48,1080.8553612663165,0.0203
09,Sertão Central,2017,6,,,,,94.48,1080.8553612663165,0.0203
10,Sertão de Canindé,2017,6,,,,,94.48,1080.8553612663165,0.0203
11,Sertão de Sobral,2017,6,,,,,94.48,1080.8553612663165,0.0203
12,Sertão dos Crateús,2017,6,,,,,94.48,1080.8553612663165,0.0203
13,Sertão dos Inhamuns,2017,6,,,,,94.48,1080.8553612663165,0.0203
14,Vale do Jaguaribe,2017,6,,,,,94.48,1080.8553612663165,0.0203
01,Cariri,2017,7,,,,,94.04,1062.36048254388,0.0203
02,Centro Sul,2017,7,,,,,94.04,1062.36048254388,0.0203
03,Grande Fortaleza,2017,7,,,,,94.04,1062.36048254388,0.0203
04,Litoral Leste,2017,7,,,,,94.04,1062.36048254388,0.0203
05,Litoral Norte,2017,7,,,,,94.04,1062.36048254388,0.0203
06,Litoral Oeste / Vale do Curu,2017,7,,,,,94.04,1062.36048254388,0.0203
07,Maciço do Baturité,2017,7,,,,,94.04,1062.36048254388,0.0203
08,Serra da Ibiapaba,2017,7,,,,,94.04,1062.36048254388,0.0203
09,Sertão Central,2017,7,,,,,94.04,1062.36048254388,0.0203
10,Sertão de Canindé,2017,7,,,,,94.04,1062.36048254388,0.0203
11,Sertão de Sobral,2017,7,,,,,94.04,1062.36048254388,0.0203
12,Sertão dos Crateús,2017,7,,,,,94.04,1062.36048254388,0.0203
13,Sertão dos Inhamuns,2017,7,,,,,94.04,1062.36048254388,0.0203
14,Vale do Jaguaribe,2017,7,,,,,94.04,1062.36048254388,0.0203
01,Cariri,2017,8,,,,,93.38,1162.4205889685477,0.0203
02,Centro Sul,2017,8,,,,,93.38,1162.4205889685477,0.0203
03,Grande Fortaleza,2017,8,,,,,93.38,1162.4205889685477,0.0203
04,Litoral Leste,2017,8,,,,,93.38,1162.4205889685477,0.0203
05,Litoral Norte,2017,8,,,,,93.38,1162.4205889685477,0.0203
06,Litoral Oeste / Vale do Curu,2017,8,,,,,93.38,1162.4205889685477,0.0203
07,Maciço do Baturité,2017,8,,,,,93.38,1162.4205889685477,0.0203
08,Serra da Ibiapaba,2017,8,,,,,93.38,1162.4205889685477,0.0203
09,Sertão Central,2017,8,,,,,93.38,1162.4205889685477,0.0203
10,Sertão de Canindé,2017,8,,,,,93.38,1162.4205889685477,0.0203
11,Sertão de Sobral,2017,8,,,,,93.38,1162.4205889685477,0.0203
12,Sertão dos Crateús,2017,8,,,,,93.38,1162.4205889685477,0.0203
13,Sertão dos Inhamuns,2017,8,,,,,93.38,1162.4205889685477,0.0203
14,Vale do Jaguaribe,2017,8,,,,,93.38,1162.4205889685477,0.0203
01,Cariri,2017,9,,,,,92.73,1130.3115222727806,0.0203
02,Centro Sul,2017,9,,,,,92.73,1130.3115222727806,0.0203
03,Grande Fortaleza,2017,9,,,,,92.73,1130.3115222727806,0.0203
04,Litoral Leste,2017,9,,,,,92.73,1130.3115222727806,0.0203
05,Litoral Norte,2017,9,,,,,92.73,1130.3115222727806,0.0203
06,Litoral Oeste / Vale do Curu,2017,9,,,,,92.73,1130.3115222727806,0.0203
07,Maciço do Baturité,2017,9,,,,,92.73,1130.3115222727806,0.0203
08,Serra da Ibiapaba,2017,9,,,,,92.73,1130.3115222727806,0.0203
09,Sertão Central,2017,9,,,,,92.73,1130.3115222727806,0.0203
10,Sertão de Canindé,2017,9,,,,,92.73,1130.3115222727806,0.0203
11,Sertão de Sobral,2017,9,,,,,92.73,1130.3115222727806,0.0203
12,Sertão dos Crateús,2017,9,,,,,92.73,1130.3115222727806,0.0203
13,Sertão dos Inhamuns,2017,9,,,,,92.73,1130.3115222727806,0.0203
14,Vale do Jaguaribe,2017,9,,,,,92.73,1130.3115222727806,0.0203
01,Cariri,2017,10,,,,,93.05,1161.4040134211375,0.0203
02,Centro Sul,2017,10,,,,,93.05,1161.4040134211375,0.0203
03,Grande Fortaleza,2017,10,,,,,93.05,1161.4040134211375,0.0203
04,Litoral Leste,2017,10,,,,,93.05,1161.4040134211375,0.0203
05,Litoral Norte,2017,10,,,,,93.05,1161.4040134211375,0.0203
06,Litoral Oeste / Vale do Curu,2017,10,,,,,93.05,1161.4040134211375,0.0203
07,Maciço do Baturité,2017,10,,,,,93.05,1161.4040134211375,0.0203
08,Serra da Ibiapaba,2017,10,,,,,93.05,1161.4040134211375,0.0203
09,Sertão Central,2017,10,,,,,93.05,1161.4040134211375,0.0203
10,Sertão de Canindé,2017,10,,,,,93.05,1161.4040134211375,0.0203
11,Sertão de Sobral,2017,10,,,,,93.05,1161.4040134211375,0.0203
12,Sertão dos Crateús,2017,10,,,,,93.05,1161.4040134211375,0.0203
13,Sertão dos Inhamuns,2017,10,,,,,93.05,1161.4040134211375,0.0203
14,Vale do Jaguaribe,2017,10,,,,,93.05,1161.4040134211375,0.0203
01,Cariri,2017,11,,,,,94.12,1147.7146542130606,0.0203
02,Centro Sul,2017,11,,,,,94.12,1147.7146542130606,0.0203
03,Grande Fortaleza,2017,11,,,,,94.12,1147.7146542130606,0.0203
04,Litoral Leste,2017,11,,,,,94.12,1147.7146542130606,0.0203
05,Litoral Norte,2017,11,,,,,94.12,1147.7146542130606,0.0203
06,Litoral Oeste / Vale do Curu,2017,11,,,,,94.12,1147.7146542130606,0.0203
07,Maciço do Baturité,2017,11,,,,,94.12,1147.7146542130606,0.0203
08,Serra da Ibiapaba,2017,11,,,,,94.12,1147.7146542130606,0.0203
09,Sertão Central,2017,11,,,,,94.12,1147.7146542130606,0.0203
10,Sertão de Canindé,2017,11,,,,,94.12,1147.7146542130606,0.0203
11,Sertão de Sobral,2017,11,,,,,94.12,1147.7146542130606,0.0203
12,Sertão dos Crateús,2017,11,,,,,94.12,1147.7146542130606,0.0203
13,Sertão dos Inhamuns,2017,11,,,,,94.12,1147.7146542130606,0.0203
14,Vale do Jaguaribe,2017,11,,,,,94.12,1147.7146542130606,0.0203
01,Cariri,2017,12,,,,,94.67,1052.8099343120919,0.0203
02,Centro Sul,2017,12,,,,,94.67,1052.8099343120919,0.0203
03,Grande Fortaleza,2017,12,,,,,94.67,1052.8099343120919,0.0203
04,Litoral Leste,2017,12,,,,,94.67,1052.8099343120919,0.0203
05,Litoral Norte,2017,12,,,,,94.67,1052.8099343120919,0.0203
06,Litoral Oeste / Vale do Curu,2017,12,,,,,94.67,1052.8099343120919,0.0203
07,Maciço do Baturité,2017,12,,,,,94.67,1052.8099343120919,0.0203
08,Serra da Ibiapaba,2017,12,,,,,94.67,1052.8099343120919,0.0203
09,Sertão Central,2017,12,,,,,94.67,1052.8099343120919,0.0203
10,Sertão de Canindé,2017,12,,,,,94.67,1052.8099343120919,0.0203
11,Sertão de Sobral,2017,12,,,,,94.67,1052.8099343120919,0.0203
12,Sertão dos Crateús,2017,12,,,,,94.67,1052.8099343120919,0.0203
13,Sertão dos Inhamuns,2017,12,,,,,94.67,1052.8099343120919,0.0203
14,Vale do Jaguaribe,2017,12,,,,,94.67,1052.8099343120919,0.0203
01,Cariri,2018,1,,,,,94.51,1039.4419149349333,0.0203
02,Centro Sul,2018,1,,,,,94.51,1039.4419149349333,0.0203
03,Grande Fortaleza,2018,1,,,,,94.51,1039.4419149349333,0.0203
04,Litoral Leste,2018,1,,,,,94.51,1039.4419149349333,0.0203
05,Litoral Norte,2018,1,,,,,94.51,1039.4419149349333,0.0203
06,Litoral Oeste / Vale do Curu,2018,1,,,,,94.51,1039.4419149349333,0.0203
07,Maciço do Baturité,2018,1,,,,,94.51,1039.4419149349333,0.0203
08,Serra da Ibiapaba,2018,1,,,,,94.51,1039.4419149349333,0.0203
09,Sertão Central,2018,1,,,,,94.51,1039.4419149349333,0.0203
10,Sertão de Canindé,2018,1,,,,,94.51,1039.4419149349333,0.0203
11,Sertão de Sobral,2018,1,,,,,94.51,1039.4419149349333,0.0203
12,Sertão dos Crateús,2018,1,,,,,94.51,1039.4419149349333,0.0203
13,Sertão dos Inhamuns,2018,1,,,,,94.51,1039.4419149349333,0.0203
14,Vale do Jaguaribe,2018,1,,,,,94.51,1039.4419149349333,0.0203
01,Cariri,2018,2,,,,,93.31,1090.3607308250334,0.0203
02,Centro Sul,2018,2,,,,,93.31,1090.3607308250334,0.0203
03,Grande Fortaleza,2018,2,,,,,93.31,1090.3607308250334,0.0203
04,Litoral Leste,2018,2,,,,,93.31,1090.3607308250334,0.0203
05,Litoral Norte,2018,2,,,,,93.31,1090.3607308250334,0.0203
06,Litoral Oeste / Vale do Curu,2018,2,,,,,93.31,1090.3607308250334,0.0203
07,Maciço do Baturité,2018,2,,,,,93.31,1090.3607308250334,0.0203
08,Serra da Ibiapaba,2018,2,,,,,93.31,1090.3607308250334,0.0203
09,Sertão Central,2018,2,,,,,93.31,1090.3607308250334,0.0203
10,Sertão de Canindé,2018,2,,,,,93.31,1090.3607308250334,0.0203
11,Sertão de Sobral,2018,2,,,,,93.31,1090.3607308250334,0.0203
12,Sertão dos Crateús,2018,2,,,,,93.31,1090.3607308250334,0.0203
13,Sertão dos Inhamuns,2018,2,,,,,93.31,1090.3607308250334,0.0203
14,Vale do Jaguaribe,2018,2,,,,,93.31,1090.3607308250334,0.0203
01,Cariri,2018,3,,,,,94.32,1118.4167169510351,0.0203
02,Centro Sul,2018,3,,,,,94.32,1118.4167169510351,0.0203
03,Grande Fortaleza,2018,3,,,,,94.32,1118.4167169510351,0.0203
04,Litoral Leste,2018,3,,,,,94.32,1118.4167169510351,0.0203
05,Litoral Norte,2018,3,,,,,94.32,1118.4167169510351,0.0203
06,Litoral Oeste / Vale do Curu,2018,3,,,,,94.32,1118.4167169510351,0.0203
07,Maciço do Baturité,2018,3,,,,,94.32,1118.4167169510351,0.0203
08,Serra da Ibiapaba,2018,3,,,,,94.32,1118.4167169510351,0.0203
09,Sertão Central,2018,3,,,,,94.32,1118.4167169510351,0.0203
10,Sertão de Canindé,2018,3,,,,,94.32,1118.4167169510351,0.0203
11,Sertão de Sobral,2018,3,,,,,94.32,1118.4167169510351,0.0203
12,Sertão dos Crateús,2018,3,,,,,94.32,1118.4167169510351,0.0203
13,Sertão dos Inhamuns,2018,3,,,,,94.32,1118.4167169510351,0.0203
14,Vale do Jaguaribe,2018,3,,,,,94.32,1118.4167169510351,0.0203
01,Cariri,2018,4,,,,,95.42,1114.9947521339645,0.0203
02,Centro Sul,2018,4,,,,,95.42,1114.9947521339645,0.0203
03,Grande Fortaleza,2018,4,,,,,95.42,1114.9947521339645,0.0203
04,Litoral Leste,2018,4,,,,,95.42,1114.9947521339645,0.0203
05,Litoral Norte,2018,4,,,,,95.42,1114.9947521339645,0.0203
06,Litoral Oeste / Vale do Curu,2018,4,,,,,95.42,1114.9947521339645,0.0203
07,Maciço do Baturité,2018,4,,,,,95.42,1114.9947521339645,0.0203
08,Serra da Ibiapaba,2018,4,,,,,95.42,1114.9947521339645,0.0203
09,Sertão Central,2018,4,,,,,95.42,1114.9947521339645,0.0203
10,Sertão de Canindé,2018,4,,,,,95.42,1114.9947521339645,0.0203
11,Sertão de Sobral,2018,4,,,,,95.42,1114.9947521339645,0.0203
12,Sertão dos Crateús,2018,4,,,,,95.42,1114.9947521339645,0.0203
13,Sertão dos Inhamuns,2018,4,,,,,95.42,1114.9947521339645,0.0203
14,Vale do Jaguaribe,2018,4,,,,,95.42,1114.9947521339645,0.0203
01,Cariri,2018,5,,,,,91.23,1055.4164573964324,0.0203
02,Centro Sul,2018,5,,,,,91.23,1055.4164573964324,0.0203
03,Grande Fortaleza,2018,5,,,,,91.23,1055.4164573964324,0.0203
04,Litoral Leste,2018,5,,,,,91.23,1055.4164573964324,0.0203
05,Litoral Norte,2018,5,,,,,91.23,1055.4164573964324,0.0203
06,Litoral Oeste / Vale do Curu,2018,5,,,,,91.23,1055.4164573964324,0.0203
07,Maciço do Baturité,2018,5,,,,,91.23,1055.4164573964324,0.0203
08,Serra da Ibiapaba,2018,5,,,,,91.23,1055.4164573964324,0.0203
09,Sertão Central,2018,5,,,,,91.23,1055.4164573964324,0.0203
10,Sertão de Canindé,2018,5,,,,,91.23,1055.4164573964324,0.0203
11,Sertão de Sobral,2018,5,,,,,91.23,1055.4164573964324,0.0203
12,Sertão dos Crateús,2018,5,,,,,91.23,1055.4164573964324,0.0203
13,Sertão dos Inhamuns,2018,5,,,,,91.23,1055.4164573964324,0.0203
14,Vale do Jaguaribe,2018,5,,,,,91.23,1055.4164573964324,0.0203
01,Cariri,2018,6,,,,,95.84,1119.1492573629073,0.0203
02,Centro Sul,2018,6,,,,,95.84,1119.1492573629073,0.0203
03,Grande Fortaleza,2018,6,,,,,95.84,1119.1492573629073,0.0203
04,Litoral Leste,2018,6,,,,,95.84,1119.1492573629073,0.0203
05,Litoral Norte,2018,6,,,,,95.84,1119.1492573629073,0.0203
06,Litoral Oeste / Vale do Curu,2018,6,,,,,95.84,1119.1492573629073,0.0203
07,Maciço do Baturité,2018,6,,,,,95.84,1119.1492573629073,0.0203
08,Serra da Ibiapaba,2018,6,,,,,95.84,1119.1492573629073,0.0203
09,Sertão Central,2018,6,,,,,95.84,1119.1492573629073,0.0203
10,Sertão de Canindé,2018,6,,,,,95.84,1119.1492573629073,0.0203
11,Sertão de Sobral,2018,6,,,,,95.84,1119.1492573629073,0.0203
12,Sertão dos Crateús,2018,6,,,,,95.84,1119.1492573629073,0.0203
13,Sertão dos Inhamuns,2018,6,,,,,95.84,1119.1492573629073,0.0203
14,Vale do Jaguaribe,2018,6,,,,,95.84,1119.1492573629073,0.0203
01,Cariri,2018,7,,,,,95.43,1285.390716171752,0.0203
02,Centro Sul,2018,7,,,,,95.43,1285.390716171752,0.0203
03,Grande Fortaleza,2018,7,,,,,95.43,1285.390716171752,0.0203
04,Litoral Leste,2018,7,,,,,95.43,1285.390716171752,0.0203
05,Litoral Norte,2018,7,,,,,95.43,1285.390716171752,0.0203
06,Litoral Oeste / Vale do Curu,2018,7,,,,,95.43,1285.390716171752,0.0203
07,Maciço do Baturité,2018,7,,,,,95.43,1285.390716171752,0.0203
08,Serra da Ibiapaba,2018,7,,,,,95.43,1285.390716171752,0.0203
09,Sertão Central,2018,7,,,,,95.43,1285.390716171752,0.0203
10,Sertão de Canindé,2018,7,,,,,95.43,1285.390716171752,0.0203
11,Sertão de Sobral,2018,7,,,,,95.43,1285.390716171752,0.0203
12,Sertão dos Crateús,2018,7,,,,,95.43,1285.390716171752,0.0203
13,Sertão dos Inhamuns,2018,7,,,,,95.43,1285.390716171752,0.0203
14,Vale do Jaguaribe,2018,7,,,,,95.43,1285.390716171752,0.0203
01,Cariri,2018,8,,,,,94.42,1264.7603943868103,0.0203
02,Centro Sul,2018,8,,,,,94.42,1264.7603943868103,0.0203
03,Grande Fortaleza,2018,8,,,,,94.42,1264.7603943868103,0.0203
04,Litoral Leste,2018,8,,,,,94.42,1264.7603943868103,0.0203
05,Litoral Norte,2018,8,,,,,94.42,1264.7603943868103,0.0203
06,Litoral Oeste / Vale do Curu,2018,8,,,,,94.42,1264.7603943868103,0.0203
07,Maciço do Baturité,2018,8,,,,,94.42,1264.7603943868103,0.0203
08,Serra da Ibiapaba,2018,8,,,,,94.42,1264.7603943868103,0.0203
09,Sertão Central,2018,8,,,,,94.42,1264.7603943868103,0.0203
10,Sertão de Canindé,2018,8,,,,,94.42,1264.7603943868103,0.0203
11,Sertão de Sobral,2018,8,,,,,94.42,1264.7603943868103,0.0203
12,Sertão dos Crateús,2018,8,,,,,94.42,1264.7603943868103,0.0203
13,Sertão dos Inhamuns,2018,8,,,,,94.42,1264.7603943868103,0.0203
14,Vale do Jaguaribe,2018,8,,,,,94.42,1264.7603943868103,0.0203
01,Cariri,2018,9,,,,,93.31,1114.2088259669965,0.0203
02,Centro Sul,2018,9,,,,,93.31,1114.2088259669965,0.0203
03,Grande Fortaleza,2018,9,,,,,93.31,1114.2088259669965,0.0203
04,Litoral Leste,2018,9,,,,,93.31,1114.2088259669965,0.0203
05,Litoral Norte,2018,9,,,,,93.31,1114.2088259669965,0.0203
06,Litoral Oeste / Vale do Curu,2018,9,,,,,93.31,1114.2088259669965,0.0203
07,Maciço do Baturité,2018,9,,,,,93.31,1114.2088259669965,0.0203
08,Serra da Ibiapaba,2018,9,,,,,93.31,1114.2088259669965,0.0203
09,Sertão Central,2018,9,,,,,93.31,1114.2088259669965,0.0203
10,Sertão de Canindé,2018,9,,,,,93.31,1114.2088259669965,0.0203
11,Sertão de Sobral,2018,9,,,,,93.31,1114.2088259669965,0.0203
12,Sertão dos Crateús,2018,9,,,,,93.31,1114.2088259669965,0.0203
13,Sertão dos Inhamuns,2018,9,,,,,93.31,1114.2088259669965,0.0203
14,Vale do Jaguaribe,2018,9,,,,,93.31,1114.2088259669965,0.0203
01,Cariri,2018,10,,,,,94.07,1221.6090831337594,0.0203
02,Centro Sul,2018,10,,,,,94.07,1221.6090831337594,0.0203
03,Grande Fortaleza,2018,10,,,,,94.07,1221.6090831337594,0.0203
04,Litoral Leste,2018,10,,,,,94.07,1221.6090831337594,0.0203
05,Litoral Norte,2018,10,,,,,94.07,1221.6090831337594,0.0203
06,Litoral Oeste / Vale do Curu,2018,10,,,,,94.07,1221.6090831337594,0.0203
07,Maciço do Baturité,2018,10,,,,,94.07,1221.6090831337594,0.0203
08,Serra da Ibiapaba,2018,10,,,,,94.07,1221.6090831337594,0.0203
09,Sertão Central,2018,10,,,,,94.07,1221.6090831337594,0.0203
10,Sertão de Canindé,2018,10,,,,,94.07,1221.6090831337594,0.0203
11,Sertão de Sobral,2018,10,,,,,94.07,1221.6090831337594,0.0203
12,Sertão dos Crateús,2018,10,,,,,94.07,1221.6090831337594,0.0203
13,Sertão dos Inhamuns,2018,10,,,,,94.07,1221.6090831337594,0.0203
14,Vale do Jaguaribe,2018,10,,,,,94.07,1221.6090831337594,0.0203
01,Cariri,2018,11,,,,,94.38,1252.1559380212093,0.0203
02,Centro Sul,2018,11,,,,,94.38,1252.1559380212093,0.0203
03,Grande Fortaleza,2018,11,,,,,94.38,1252.1559380212093,0.0203
04,Litoral Leste,2018,11,,,,,94.38,1252.1559380212093,0.0203
05,Litoral Norte,2018,11,,,,,94.38,1252.1559380212093,0.0203
06,Litoral Oeste / Vale do Curu,2018,11,,,,,94.38,1252.1559380212093,0.0203
07,Maciço do Baturité,2018,11,,,,,94.38,1252.1559380212093,0.0203
08,Serra da Ibiapaba,2018,11,,,,,94.38,1252.1559380212093,0.0203
09,Sertão Central,2018,11,,,,,94.38,1252.1559380212093,0.0203
10,Sertão de Canindé,2018,11,,,,,94.38,1252.1559380212093,0.0203
11,Sertão de Sobral,2018,11,,,,,94.38,1252.1559380212093,0.0203
12,Sertão dos Crateús,2018,11,,,,,94.38,1252.1559380212093,0.0203
13,Sertão dos Inhamuns,2018,11,,,,,94.38,1252.1559380212093,0.0203
14,Vale do Jaguaribe,2018,11,,,,,94.38,1252.1559380212093,0.0203
01,Cariri,2018,12,,,,,94.98,1030.0061704812954,0.0203
02,Centro Sul,2018,12,,,,,94.98,1030.0061704812954,0.0203
03,Grande Fortaleza,2018,12,,,,,94.98,1030.0061704812954,0.0203
04,Litoral Leste,2018,12,,,,,94.98,1030.0061704812954,0.0203
05,Litoral Norte,2018,12,,,,,94.98,1030.0061704812954,0.0203
06,Litoral Oeste / Vale do Curu,2018,12,,,,,94.98,1030.0061704812954,0.0203
07,Maciço do Baturité,2018,12,,,,,94.98,1030.0061704812954,0.0203
08,Serra da Ibiapaba,2018,12,,,,,94.98,1030.0061704812954,0.0203
09,Sertão Central,2018,12,,,,,94.98,1030.0061704812954,0.0203
10,Sertão de Canindé,2018,12,,,,,94.98,1030.0061704812954,0.0203
11,Sertão de Sobral,2018,12,,,,,94.98,1030.0061704812954,0.0203
12,Sertão dos Crateús,2018,12,,,,,94.98,1030.0061704812954,0.0203
13,Sertão dos Inhamuns,2018,12,,,,,94.98,1030.0061704812954,0.0203
14,Vale do Jaguaribe,2018,12,,,,,94.98,1030.0061704812954,0.0203
01,Cariri,2019,1,,,,,96.24,1176.0452258287592,0.0212
02,Centro Sul,2019,1,,,,,96.24,1176.0452258287592,0.0212
03,Grande Fortaleza,2019,1,,,,,96.24,1176.0452258287592,0.0212
04,Litoral Leste,2019,1,,,,,96.24,1176.0452258287592,0.0212
05,Litoral Norte,2019,1,,,,,96.24,1176.0452258287592,0.0212
06,Litoral Oeste / Vale do Curu,2019,1,,,,,96.24,1176.0452258287592,0.0212
07,Maciço do Baturité,2019,1,,,,,96.24,1176.0452258287592,0.0212
08,Serra da Ibiapaba,2019,1,,,,,96.24,1176.0452258287592,0.0212
09,Sertão Central,2019,1,,,,,96.24,1176.0452258287592,0.0212
10,Sertão de Canindé,2019,1,,,,,96.24,1176.0452258287592,0.0212
11,Sertão de Sobral,2019,1,,,,,96.24,1176.0452258287592,0.0212
12,Sertão dos Crateús,2019,1,,,,,96.24,1176.0452258287592,0.0212
13,Sertão dos Inhamuns,2019,1,,,,,96.24,1176.0452258287592,0.0212
14,Vale do Jaguaribe,2019,1,,,,,96.24,1176.0452258287592,0.0212
01,Cariri,2019,2,,,,,94.7,1166.2470121780518,0.0212
02,Centro Sul,2019,2,,,,,94.7,1166.2470121780518,0.0212
03,Grande Fortaleza,2019,2,,,,,94.7,1166.2470121780518,0.0212
04,Litoral Leste,2019,2,,,,,94.7,1166.2470121780518,0.0212
05,Litoral Norte,2019,2,,,,,94.7,1166.2470121780518,0.0212
06,Litoral Oeste / Vale do Curu,2019,2,,,,,94.7,1166.2470121780518,0.0212
07,Maciço do Baturité,2019,2,,,,,94.7,1166.2470121780518,0.0212
08,Serra da Ibiapaba,2019,2,,,,,94.7,1166.2470121780518,0.0212
09,Sertão Central,2019,2,,,,,94.7,1166.2470121780518,0.0212
10,Sertão de Canindé,2019,2,,,,,94.7,1166.2470121780518,0.0212
11,Sertão de Sobral,2019,2,,,,,94.7,1166.2470121780518,0.0212
12,Sertão dos Crateús,2019,2,,,,,94.7,1166.2470121780518,0.0212
13,Sertão dos Inhamuns,2019,2,,,,,94.7,1166.2470121780518,0.0212
14,Vale do Jaguaribe,2019,2,,,,,94.7,1166.2470121780518,0.0212
01,Cariri,2019,3,,,,,93.84,1150.2103997650938,0.0212
02,Centro Sul,2019,3,,,,,93.84,1150.2103997650938,0.0212
03,Grande Fortaleza,2019,3,,,,,93.84,1150.2103997650938,0.0212
04,Litoral Leste,2019,3,,,,,93.84,1150.2103997650938,0.0212
05,Litoral Norte,2019,3,,,,,93.84,1150.2103997650938,0.0212
06,Litoral Oeste / Vale do Curu,2019,3,,,,,93.84,1150.2103997650938,0.0212
07,Maciço do Baturité,2019,3,,,,,93.84,1150.2103997650938,0.0212
08,Serra da Ibiapaba,2019,3,,,,,93.84,1150.2103997650938,0.0212
09,Sertão Central,2019,3,,,,,93.84,1150.2103997650938,0.0212
10,Sertão de Canindé,2019,3,,,,,93.84,1150.2103997650938,0.0212
11,Sertão de Sobral,2019,3,,,,,93.84,1150.2103997650938,0.0212
12,Sertão dos Crateús,2019,3,,,,,93.84,1150.2103997650938,0.0212
13,Sertão dos Inhamuns,2019,3,,,,,93.84,1150.2103997650938,0.0212
14,Vale do Jaguaribe,2019,3,,,,,93.84,1150.2103997650938,0.0212
01,Cariri,2019,4,,,,,93.09,1193.3128763130962,0.0212
02,Centro Sul,2019,4,,,,,93.09,1193.3128763130962,0.0212
