exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,uf_nome
2016,RREO,2,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,800749.13,Paraíba
2016,RREO,3,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,2233509623.48,Paraíba
2016,RREO,3,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesIntergovernamentais,Transferências Intergovernamentais,2214477763.43,Paraíba
2016,RREO,3,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeConvenios,Transferências de Convênios,19031860.05,Paraíba
2016,RREO,3,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,80633596.04,Paraíba
2016,RREO,3,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalDeConvenios,Transferências de Convênios,80633596.04,Paraíba
2016,RREO,3,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6TransferenciasCorrentes,Transferências Correntes,2233509623.48,Paraíba
2016,RREO,3,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasCorrentes,Transferências Correntes,2260067156.92,Paraíba
2016,RREO,3,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2016,RREO6CotaParteDoFPE,Cota-Parte do FPE,1587859396.22,Paraíba
2016,RREO,3,B,Governo do Estado da Paraíba,25,PB,3972202,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6CotaParteDoFPE,Cota-Parte do FPE,1611192616.1,Paraíba
