cod_ibge,regiao_codigo,regiao_nome,ano,mes,credito_operacoes
2313302,13,Sertão dos Inhamuns,2023,10,17467028.0
2313401,08,Serra da Ibiapaba,2023,10,18756660.0
2314102,08,Serra da Ibiapaba,2023,10,9521385.0
2300200,05,Litoral Norte,2023,11,21085003.0
2300309,02,Centro Sul,2023,11,8787247.0
2301000,03,Grande Fortaleza,2023,11,21104903.0
2301109,04,Litoral Leste,2023,11,23170748.0
2301901,01,Cariri,2023,11,18462644.0
2302107,07,Maciço do Baturité,2023,11,30224730.0
2302404,10,Sertão de Canindé,2023,11,16592478.0
2302503,01,Cariri,2023,11,37137846.0
2302701,01,Cariri,2023,11,16232185.0
2302800,10,Sertão de Canindé,2023,11,26838621.0
2303501,03,Grande Fortaleza,2023,11,17961011.0
2303709,03,Grande Fortaleza,2023,11,56994691.0
2304103,12,Sertão dos Crateús,2023,11,21997876.0
2304202,01,Cariri,2023,11,25535614.0
2304285,03,Grande Fortaleza,2023,11,30778930.0
2304400,03,Grande Fortaleza,2023,11,7649702657.0
2304707,05,Litoral Norte,2023,11,22670077.0
2305233,03,Grande Fortaleza,2023,11,26728124.0
2305506,02,Centro Sul,2023,11,41348000.0
2306306,06,Litoral Oeste / Vale do Curu,2023,11,20628598.0
2306405,06,Litoral Oeste / Vale do Curu,2023,11,39823652.0
2306900,14,Vale do Jaguaribe,2023,11,16056942.0
2307304,01,Cariri,2023,11,76212598.0
2307502,01,Cariri,2023,11,12066268.0
2307601,14,Vale do Jaguaribe,2023,11,32241099.0
2307650,03,Grande Fortaleza,2023,11,105671730.0
2307700,03,Grande Fortaleza,2023,11,33035783.0
2308500,09,Sertão Central,2023,11,13849991.0
2309300,12,Sertão dos Crateús,2023,11,23928905.0
2309607,03,Grande Fortaleza,2023,11,19449904.0
2311306,09,Sertão Central,2023,11,23744420.0
2311405,09,Sertão Central,2023,11,10711735.0
2311801,14,Vale do Jaguaribe,2023,11,18696006.0
2312205,12,Sertão dos Crateús,2023,11,9412508.0
2312304,08,Serra da Ibiapaba,2023,11,18761722.0
2312908,11,Sertão de Sobral,2023,11,40642387.0
2313302,13,Sertão dos Inhamuns,2023,11,17435210.0
2313401,08,Serra da Ibiapaba,2023,11,17122731.0
2314102,08,Serra da Ibiapaba,2023,11,8962636.0
2300200,05,Litoral Norte,2023,12,20025110.0
2300309,02,Centro Sul,2023,12,8858926.0
2301000,03,Grande Fortaleza,2023,12,20513257.0
2301109,04,Litoral Leste,2023,12,21850725.0
2301901,01,Cariri,2023,12,17697341.0
2302107,07,Maciço do Baturité,2023,12,29785780.0
2302404,10,Sertão de Canindé,2023,12,16353349.0
2302503,01,Cariri,2023,12,35501352.0
2302701,01,Cariri,2023,12,16033188.0
2302800,10,Sertão de Canindé,2023,12,26309305.0
2303501,03,Grande Fortaleza,2023,12,17725087.0
2303709,03,Grande Fortaleza,2023,12,57618690.0
2304103,12,Sertão dos Crateús,2023,12,21920722.0
2304202,01,Cariri,2023,12,25062725.0
2304285,03,Grande Fortaleza,2023,12,29817763.0
2304400,03,Grande Fortaleza,2023,12,7416603313.0
2304707,05,Litoral Norte,2023,12,22315783.0
2305233,03,Grande Fortaleza,2023,12,26045623.0
2305506,02,Centro Sul,2023,12,39964319.0
2306306,06,Litoral Oeste / Vale do Curu,2023,12,20477464.0
2306405,06,Litoral Oeste / Vale do Curu,2023,12,39432414.0
2306900,14,Vale do Jaguaribe,2023,12,15556572.0
2307304,01,Cariri,2023,12,72990498.0
2307502,01,Cariri,2023,12,11761213.0
2307601,14,Vale do Jaguaribe,2023,12,32347917.0
2307650,03,Grande Fortaleza,2023,12,101548962.0
2307700,03,Grande Fortaleza,2023,12,32761974.0
2308500,09,Sertão Central,2023,12,13891752.0
2309300,12,Sertão dos Crateús,2023,12,22730228.0
2309607,03,Grande Fortaleza,2023,12,20223655.0
2311306,09,Sertão Central,2023,12,23061807.0
2311405,09,Sertão Central,2023,12,10383647.0
2311801,14,Vale do Jaguaribe,2023,12,18841492.0
2312205,12,Sertão dos Crateús,2023,12,9298396.0
2312304,08,Serra da Ibiapaba,2023,12,18328114.0
2312908,11,Sertão de Sobral,2023,12,41992628.0
2313302,13,Sertão dos Inhamuns,2023,12,17329291.0
2313401,08,Serra da Ibiapaba,2023,12,16803085.0
2314102,08,Serra da Ibiapaba,2023,12,8967185.0
2300200,05,Litoral Norte,2024,1,18084823.0
2300309,02,Centro Sul,2024,1,8284895.0
2301000,03,Grande Fortaleza,2024,1,19150980.0
2301109,04,Litoral Leste,2024,1,19864645.0
2301901,01,Cariri,2024,1,16291042.0
2302107,07,Maciço do Baturité,2024,1,27100853.0
2302404,10,Sertão de Canindé,2024,1,14681042.0
2302503,01,Cariri,2024,1,34536073.0
2302701,01,Cariri,2024,1,14412837.0
2302800,10,Sertão de Canindé,2024,1,24321106.0
2303501,03,Grande Fortaleza,2024,1,16311779.0
2303709,03,Grande Fortaleza,2024,1,51417436.0
2304103,12,Sertão dos Crateús,2024,1,20031030.0
2304202,01,Cariri,2024,1,26664985.0
2304285,03,Grande Fortaleza,2024,1,43943508.0
2304400,03,Grande Fortaleza,2024,1,6935008265.0
2304707,05,Litoral Norte,2024,1,19932125.0
2305233,03,Grande Fortaleza,2024,1,25208626.0
2305506,02,Centro Sul,2024,1,40684052.0
2306306,06,Litoral Oeste / Vale do Curu,2024,1,18855850.0
2306405,06,Litoral Oeste / Vale do Curu,2024,1,36542100.0
2306900,14,Vale do Jaguaribe,2024,1,14308513.0
2307304,01,Cariri,2024,1,63764380.0
2307502,01,Cariri,2024,1,10576807.0
2307601,14,Vale do Jaguaribe,2024,1,30116834.0
2307650,03,Grande Fortaleza,2024,1,89310432.0
2307700,03,Grande Fortaleza,2024,1,30671215.0
2308500,09,Sertão Central,2024,1,12480920.0
2309300,12,Sertão dos Crateús,2024,1,20757811.0
2309607,03,Grande Fortaleza,2024,1,20667877.0
2311306,09,Sertão Central,2024,1,20499805.0
2311405,09,Sertão Central,2024,1,9781483.0
2311801,14,Vale do Jaguaribe,2024,1,17398999.0
2312205,12,Sertão dos Crateús,2024,1,8502341.0
2312304,08,Serra da Ibiapaba,2024,1,16512929.0
2312908,11,Sertão de Sobral,2024,1,39242158.0
2313302,13,Sertão dos Inhamuns,2024,1,15825775.0
2313401,08,Serra da Ibiapaba,2024,1,15968754.0
2314102,08,Serra da Ibiapaba,2024,1,8768596.0
2300200,05,Litoral Norte,2024,2,17975247.0
2300309,02,Centro Sul,2024,2,7829402.0
2301000,03,Grande Fortaleza,2024,2,18162320.0
2301109,04,Litoral Leste,2024,2,19062501.0
2301901,01,Cariri,2024,2,15415307.0
2302107,07,Maciço do Baturité,2024,2,25322414.0
2302404,10,Sertão de Canindé,2024,2,13845794.0
2302503,01,Cariri,2024,2,32876411.0
2302701,01,Cariri,2024,2,13132289.0
2302800,10,Sertão de Canindé,2024,2,23180404.0
2303501,03,Grande Fortaleza,2024,2,15368660.0
2303709,03,Grande Fortaleza,2024,2,48470525.0
2304103,12,Sertão dos Crateús,2024,2,19162309.0
2304202,01,Cariri,2024,2,26060891.0
2304285,03,Grande Fortaleza,2024,2,61464764.0
2304400,03,Grande Fortaleza,2024,2,6870717013.0
2304707,05,Litoral Norte,2024,2,18801999.0
2305233,03,Grande Fortaleza,2024,2,23569617.0
2305506,02,Centro Sul,2024,2,39298750.0
2306306,06,Litoral Oeste / Vale do Curu,2024,2,18070270.0
2306405,06,Litoral Oeste / Vale do Curu,2024,2,33963286.0
2306900,14,Vale do Jaguaribe,2024,2,13298918.0
2307304,01,Cariri,2024,2,62074104.0
2307502,01,Cariri,2024,2,9663469.0
2307601,14,Vale do Jaguaribe,2024,2,29152507.0
2307650,03,Grande Fortaleza,2024,2,86789157.0
2307700,03,Grande Fortaleza,2024,2,32588326.0
2308500,09,Sertão Central,2024,2,12021098.0
2309300,12,Sertão dos Crateús,2024,2,19501511.0
2309607,03,Grande Fortaleza,2024,2,19488821.0
2311306,09,Sertão Central,2024,2,19911792.0
2311405,09,Sertão Central,2024,2,9230638.0
2311801,14,Vale do Jaguaribe,2024,2,16648228.0
2312205,12,Sertão dos Crateús,2024,2,8145555.0
2312304,08,Serra da Ibiapaba,2024,2,15406071.0
2312908,11,Sertão de Sobral,2024,2,38436840.0
2313302,13,Sertão dos Inhamuns,2024,2,15244737.0
2313401,08,Serra da Ibiapaba,2024,2,15006259.0
2314102,08,Serra da Ibiapaba,2024,2,8357885.0
2300200,05,Litoral Norte,2024,3,18173998.0
2300309,02,Centro Sul,2024,3,7904997.0
2301000,03,Grande Fortaleza,2024,3,18812076.0
2301109,04,Litoral Leste,2024,3,18681431.0
2301901,01,Cariri,2024,3,15506568.0
2302107,07,Maciço do Baturité,2024,3,24548391.0
2302404,10,Sertão de Canindé,2024,3,13889857.0
2302503,01,Cariri,2024,3,31677460.0
2302701,01,Cariri,2024,3,13172332.0
2302800,10,Sertão de Canindé,2024,3,22586136.0
2303501,03,Grande Fortaleza,2024,3,15014294.0
2303709,03,Grande Fortaleza,2024,3,47130504.0
2304103,12,Sertão dos Crateús,2024,3,18606620.0
2304202,01,Cariri,2024,3,25700270.0
2304285,03,Grande Fortaleza,2024,3,60385378.0
2304400,03,Grande Fortaleza,2024,3,6994830351.0
2304707,05,Litoral Norte,2024,3,18387456.0
2305233,03,Grande Fortaleza,2024,3,22245325.0
2305506,02,Centro Sul,2024,3,41029951.0
2306306,06,Litoral Oeste / Vale do Curu,2024,3,17631226.0
2306405,06,Litoral Oeste / Vale do Curu,2024,3,33808624.0
2306900,14,Vale do Jaguaribe,2024,3,12986054.0
2307304,01,Cariri,2024,3,60449423.0
2307502,01,Cariri,2024,3,9284286.0
2307601,14,Vale do Jaguaribe,2024,3,29060594.0
2307650,03,Grande Fortaleza,2024,3,84910180.0
2307700,03,Grande Fortaleza,2024,3,31924332.0
2308500,09,Sertão Central,2024,3,11836020.0
2309300,12,Sertão dos Crateús,2024,3,18826906.0
2309607,03,Grande Fortaleza,2024,3,18792694.0
2311306,09,Sertão Central,2024,3,19111393.0
2311405,09,Sertão Central,2024,3,8621702.0
2311801,14,Vale do Jaguaribe,2024,3,16377046.0
2312205,12,Sertão dos Crateús,2024,3,8125132.0
2312304,08,Serra da Ibiapaba,2024,3,15208037.0
2312908,11,Sertão de Sobral,2024,3,37276643.0
2313302,13,Sertão dos Inhamuns,2024,3,15547519.0
2313401,08,Serra da Ibiapaba,2024,3,14276331.0
2314102,08,Serra da Ibiapaba,2024,3,8164903.0
2300200,05,Litoral Norte,2024,4,17987920.0
2300309,02,Centro Sul,2024,4,7757381.0
2301000,03,Grande Fortaleza,2024,4,19467663.0
2301109,04,Litoral Leste,2024,4,18091113.0
2301901,01,Cariri,2024,4,15499767.0
2302107,07,Maciço do Baturité,2024,4,24313180.0
2302404,10,Sertão de Canindé,2024,4,13439374.0
2302503,01,Cariri,2024,4,31393067.0
2302701,01,Cariri,2024,4,13510831.0
2302800,10,Sertão de Canindé,2024,4,22394608.0
2303501,03,Grande Fortaleza,2024,4,14642903.0
2303709,03,Grande Fortaleza,2024,4,46456624.0
2304103,12,Sertão dos Crateús,2024,4,18285518.0
2304202,01,Cariri,2024,4,25949713.0
2304285,03,Grande Fortaleza,2024,4,60061221.0
2304400,03,Grande Fortaleza,2024,4,6911697889.0
2304707,05,Litoral Norte,2024,4,18246025.0
2305233,03,Grande Fortaleza,2024,4,21271250.0
2305506,02,Centro Sul,2024,4,41692503.0
2306306,06,Litoral Oeste / Vale do Curu,2024,4,16914386.0
2306405,06,Litoral Oeste / Vale do Curu,2024,4,34469265.0
2306900,14,Vale do Jaguaribe,2024,4,12801613.0
2307304,01,Cariri,2024,4,67868617.0
2307502,01,Cariri,2024,4,9562441.0
2307601,14,Vale do Jaguaribe,2024,4,29359719.0
2307650,03,Grande Fortaleza,2024,4,79713270.0
2307700,03,Grande Fortaleza,2024,4,31428389.0
2308500,09,Sertão Central,2024,4,11634697.0
2309300,12,Sertão dos Crateús,2024,4,19399805.0
2309607,03,Grande Fortaleza,2024,4,18439335.0
2311306,09,Sertão Central,2024,4,18849669.0
2311405,09,Sertão Central,2024,4,8438784.0
2311801,14,Vale do Jaguaribe,2024,4,16421946.0
2312205,12,Sertão dos Crateús,2024,4,7953205.0
2312304,08,Serra da Ibiapaba,2024,4,15146083.0
2312908,11,Sertão de Sobral,2024,4,38260632.0
2313302,13,Sertão dos Inhamuns,2024,4,16355961.0
2313401,08,Serra da Ibiapaba,2024,4,14863453.0
2314102,08,Serra da Ibiapaba,2024,4,8342619.0
2300200,05,Litoral Norte,2024,5,17922867.0
2300309,02,Centro Sul,2024,5,7909944.0
2301000,03,Grande Fortaleza,2024,5,23440628.0
2301109,04,Litoral Leste,2024,5,30974218.0
2301901,01,Cariri,2024,5,15774486.0
2302107,07,Maciço do Baturité,2024,5,26302314.0
2302404,10,Sertão de Canindé,2024,5,13589416.0
2302503,01,Cariri,2024,5,30928782.0
2302701,01,Cariri,2024,5,13873830.0
2302800,10,Sertão de Canindé,2024,5,22919675.0
2303501,03,Grande Fortaleza,2024,5,14821150.0
2303709,03,Grande Fortaleza,2024,5,46070677.0
2304103,12,Sertão dos Crateús,2024,5,19127090.0
2304202,01,Cariri,2024,5,25989697.0
2304285,03,Grande Fortaleza,2024,5,59344376.0
2304400,03,Grande Fortaleza,2024,5,6885970803.0
2304707,05,Litoral Norte,2024,5,18648662.0
2305233,03,Grande Fortaleza,2024,5,20715368.0
2305506,02,Centro Sul,2024,5,41399023.0
2306306,06,Litoral Oeste / Vale do Curu,2024,5,17423487.0
2306405,06,Litoral Oeste / Vale do Curu,2024,5,34352576.0
2306900,14,Vale do Jaguaribe,2024,5,12953520.0
2307304,01,Cariri,2024,5,71205659.0
2307502,01,Cariri,2024,5,10024189.0
2307601,14,Vale do Jaguaribe,2024,5,29587361.0
2307650,03,Grande Fortaleza,2024,5,81804130.0
2307700,03,Grande Fortaleza,2024,5,31426320.0
2308500,09,Sertão Central,2024,5,11569943.0
2309300,12,Sertão dos Crateús,2024,5,18420055.0
2309607,03,Grande Fortaleza,2024,5,17651717.0
2311306,09,Sertão Central,2024,5,20006151.0
2311405,09,Sertão Central,2024,5,8289747.0
2311801,14,Vale do Jaguaribe,2024,5,17431684.0
2312205,12,Sertão dos Crateús,2024,5,7991451.0
2312304,08,Serra da Ibiapaba,2024,5,15007029.0
2312908,11,Sertão de Sobral,2024,5,42248047.0
2313302,13,Sertão dos Inhamuns,2024,5,16700934.0
2313401,08,Serra da Ibiapaba,2024,5,14761161.0
2314102,08,Serra da Ibiapaba,2024,5,8599021.0
2300200,05,Litoral Norte,2024,6,19361621.0
2300309,02,Centro Sul,2024,6,8198776.0
2301000,03,Grande Fortaleza,2024,6,25005798.0
2301109,04,Litoral Leste,2024,6,32783002.0
2301901,01,Cariri,2024,6,16876473.0
2302107,07,Maciço do Baturité,2024,6,29947609.0
2302404,10,Sertão de Canindé,2024,6,14845312.0
2302503,01,Cariri,2024,6,34298336.0
2302701,01,Cariri,2024,6,15437541.0
2302800,10,Sertão de Canindé,2024,6,24640792.0
2303501,03,Grande Fortaleza,2024,6,17907423.0
2303709,03,Grande Fortaleza,2024,6,54388118.0
2304103,12,Sertão dos Crateús,2024,6,21692238.0
2304202,01,Cariri,2024,6,29768854.0
2304285,03,Grande Fortaleza,2024,6,58496010.0
2304400,03,Grande Fortaleza,2024,6,7297693208.0
2304707,05,Litoral Norte,2024,6,21013366.0
2305233,03,Grande Fortaleza,2024,6,27246232.0
2305506,02,Centro Sul,2024,6,45733553.0
2306306,06,Litoral Oeste / Vale do Curu,2024,6,18969554.0
2306405,06,Litoral Oeste / Vale do Curu,2024,6,38318396.0
2306900,14,Vale do Jaguaribe,2024,6,13924470.0
2307304,01,Cariri,2024,6,72745751.0
2307502,01,Cariri,2024,6,10617810.0
2307601,14,Vale do Jaguaribe,2024,6,30572135.0
2307650,03,Grande Fortaleza,2024,6,87303489.0
2307700,03,Grande Fortaleza,2024,6,32892576.0
2308500,09,Sertão Central,2024,6,12562395.0
2309300,12,Sertão dos Crateús,2024,6,20888995.0
2309607,03,Grande Fortaleza,2024,6,18175730.0
2311306,09,Sertão Central,2024,6,22394097.0
2311405,09,Sertão Central,2024,6,9454452.0
2311801,14,Vale do Jaguaribe,2024,6,18362164.0
2312205,12,Sertão dos Crateús,2024,6,8659934.0
2312304,08,Serra da Ibiapaba,2024,6,16651643.0
2312908,11,Sertão de Sobral,2024,6,44637340.0
2313302,13,Sertão dos Inhamuns,2024,6,18399182.0
2313401,08,Serra da Ibiapaba,2024,6,16011107.0
2314102,08,Serra da Ibiapaba,2024,6,9178109.0
2300200,05,Litoral Norte,2024,7,20632510.0
2300309,02,Centro Sul,2024,7,8114375.0
2301000,03,Grande Fortaleza,2024,7,24837585.0
2301109,04,Litoral Leste,2024,7,32899221.0
2301901,01,Cariri,2024,7,17718614.0
2302107,07,Maciço do Baturité,2024,7,32172383.0
2302404,10,Sertão de Canindé,2024,7,15686932.0
2302503,01,Cariri,2024,7,35020790.0
2302701,01,Cariri,2024,7,15755656.0
2302800,10,Sertão de Canindé,2024,7,25485766.0
2303501,03,Grande Fortaleza,2024,7,18910994.0
2303709,03,Grande Fortaleza,2024,7,57777403.0
2304103,12,Sertão dos Crateús,2024,7,22738169.0
2304202,01,Cariri,2024,7,30478126.0
2304285,03,Grande Fortaleza,2024,7,70495588.0
2304400,03,Grande Fortaleza,2024,7,7396492750.0
2304707,05,Litoral Norte,2024,7,21929771.0
2305233,03,Grande Fortaleza,2024,7,27236760.0
2305506,02,Centro Sul,2024,7,41571143.0
2306306,06,Litoral Oeste / Vale do Curu,2024,7,19922669.0
2306405,06,Litoral Oeste / Vale do Curu,2024,7,40252217.0
2306900,14,Vale do Jaguaribe,2024,7,14476276.0
2307304,01,Cariri,2024,7,75157199.0
2307502,01,Cariri,2024,7,11419911.0
2307601,14,Vale do Jaguaribe,2024,7,32194187.0
2307650,03,Grande Fortaleza,2024,7,89717668.0
2307700,03,Grande Fortaleza,2024,7,32564455.0
2308500,09,Sertão Central,2024,7,13108845.0
2309300,12,Sertão dos Crateús,2024,7,22048603.0
2309607,03,Grande Fortaleza,2024,7,19082973.0
2311306,09,Sertão Central,2024,7,23954256.0
2311405,09,Sertão Central,2024,7,9206506.0
2311801,14,Vale do Jaguaribe,2024,7,19041047.0
2312205,12,Sertão dos Crateús,2024,7,9322949.0
2312304,08,Serra da Ibiapaba,2024,7,17621019.0
2312908,11,Sertão de Sobral,2024,7,47064284.0
2313302,13,Sertão dos Inhamuns,2024,7,19284123.0
2313401,08,Serra da Ibiapaba,2024,7,17024162.0
2314102,08,Serra da Ibiapaba,2024,7,9452364.0
2300200,05,Litoral Norte,2024,8,21198419.0
2300309,02,Centro Sul,2024,8,8209650.0
2301000,03,Grande Fortaleza,2024,8,25965947.0
2301109,04,Litoral Leste,2024,8,33272080.0
2301901,01,Cariri,2024,8,19012162.0
2302107,07,Maciço do Baturité,2024,8,33403361.0
2302404,10,Sertão de Canindé,2024,8,16399761.0
2302503,01,Cariri,2024,8,35863852.0
2302701,01,Cariri,2024,8,16102003.0
2302800,10,Sertão de Canindé,2024,8,27100281.0
2303501,03,Grande Fortaleza,2024,8,20102052.0
2303709,03,Grande Fortaleza,2024,8,61164949.0
2304103,12,Sertão dos Crateús,2024,8,23515799.0
2304202,01,Cariri,2024,8,30953692.0
2304285,03,Grande Fortaleza,2024,8,71575715.0
2304400,03,Grande Fortaleza,2024,8,7421155035.0
2304707,05,Litoral Norte,2024,8,23482972.0
2305233,03,Grande Fortaleza,2024,8,26576844.0
2305506,02,Centro Sul,2024,8,42811331.0
2306306,06,Litoral Oeste / Vale do Curu,2024,8,21177157.0
2306405,06,Litoral Oeste / Vale do Curu,2024,8,42605635.0
2306900,14,Vale do Jaguaribe,2024,8,15032568.0
2307304,01,Cariri,2024,8,74822833.0
2307502,01,Cariri,2024,8,11725368.0
2307601,14,Vale do Jaguaribe,2024,8,33162116.0
2307650,03,Grande Fortaleza,2024,8,99051696.0
2307700,03,Grande Fortaleza,2024,8,33570438.0
2308500,09,Sertão Central,2024,8,13682244.0
2309300,12,Sertão dos Crateús,2024,8,22698630.0
2309607,03,Grande Fortaleza,2024,8,19230031.0
2311306,09,Sertão Central,2024,8,24901107.0
2311405,09,Sertão Central,2024,8,11600096.0
2311801,14,Vale do Jaguaribe,2024,8,19261173.0
2312205,12,Sertão dos Crateús,2024,8,9258678.0
2312304,08,Serra da Ibiapaba,2024,8,18136644.0
2312908,11,Sertão de Sobral,2024,8,49568935.0
2313302,13,Sertão dos Inhamuns,2024,8,19959654.0
2313401,08,Serra da Ibiapaba,2024,8,17988786.0
2314102,08,Serra da Ibiapaba,2024,8,9616458.0
2300200,05,Litoral Norte,2024,9,23185354.0
2300309,02,Centro Sul,2024,9,9135583.0
2301000,03,Grande Fortaleza,2024,9,26176609.0
2301109,04,Litoral Leste,2024,9,34132384.0
2301901,01,Cariri,2024,9,20075049.0
2302107,07,Maciço do Baturité,2024,9,33705359.0
2302404,10,Sertão de Canindé,2024,9,17424481.0
2302503,01,Cariri,2024,9,38263310.0
2302701,01,Cariri,2024,9,17249770.0
2302800,10,Sertão de Canindé,2024,9,28330575.0
2303501,03,Grande Fortaleza,2024,9,20788923.0
2303709,03,Grande Fortaleza,2024,9,63916690.0
2304103,12,Sertão dos Crateús,2024,9,24214484.0
2304202,01,Cariri,2024,9,32532953.0
2304285,03,Grande Fortaleza,2024,9,70352079.0
2304400,03,Grande Fortaleza,2024,9,7637124666.0
2304707,05,Litoral Norte,2024,9,24176397.0
2305233,03,Grande Fortaleza,2024,9,26121254.0
2305506,02,Centro Sul,2024,9,44824534.0
2306306,06,Litoral Oeste / Vale do Curu,2024,9,22523429.0
2306405,06,Litoral Oeste / Vale do Curu,2024,9,45291116.0
2306900,14,Vale do Jaguaribe,2024,9,15971615.0
2307304,01,Cariri,2024,9,74734414.0
2307502,01,Cariri,2024,9,12364807.0
2307601,14,Vale do Jaguaribe,2024,9,36225709.0
2307650,03,Grande Fortaleza,2024,9,100886611.0
2307700,03,Grande Fortaleza,2024,9,36220404.0
2308500,09,Sertão Central,2024,9,14403476.0
2309300,12,Sertão dos Crateús,2024,9,23762087.0
2309607,03,Grande Fortaleza,2024,9,19252249.0
2311306,09,Sertão Central,2024,9,26976827.0
2311405,09,Sertão Central,2024,9,12232750.0
2311801,14,Vale do Jaguaribe,2024,9,19949387.0
2312205,12,Sertão dos Crateús,2024,9,9819030.0
2312304,08,Serra da Ibiapaba,2024,9,19391317.0
2312908,11,Sertão de Sobral,2024,9,51011375.0
2313302,13,Sertão dos Inhamuns,2024,9,21209600.0
2313401,08,Serra da Ibiapaba,2024,9,18880883.0
2314102,08,Serra da Ibiapaba,2024,9,10441263.0
2300200,05,Litoral Norte,2024,10,24914921.0
2300309,02,Centro Sul,2024,10,9565454.0
2301000,03,Grande Fortaleza,2024,10,26396308.0
2301109,04,Litoral Leste,2024,10,34496654.0
2301901,01,Cariri,2024,10,21374657.0
2302107,07,Maciço do Baturité,2024,10,34910619.0
2302404,10,Sertão de Canindé,2024,10,18238054.0
2302503,01,Cariri,2024,10,39121004.0
2302701,01,Cariri,2024,10,17886152.0
2302800,10,Sertão de Canindé,2024,10,28787566.0
2303501,03,Grande Fortaleza,2024,10,21322566.0
2303709,03,Grande Fortaleza,2024,10,65840605.0
2304103,12,Sertão dos Crateús,2024,10,25615458.0
2304202,01,Cariri,2024,10,34393624.0
2304285,03,Grande Fortaleza,2024,10,68948298.0
2304400,03,Grande Fortaleza,2024,10,7716963114.0
2304707,05,Litoral Norte,2024,10,26240794.0
2305233,03,Grande Fortaleza,2024,10,27537678.0
2305506,02,Centro Sul,2024,10,46333012.0
2306306,06,Litoral Oeste / Vale do Curu,2024,10,23066230.0
2306405,06,Litoral Oeste / Vale do Curu,2024,10,47574223.0
2306900,14,Vale do Jaguaribe,2024,10,17042646.0
2307304,01,Cariri,2024,10,76249643.0
2307502,01,Cariri,2024,10,12768939.0
2307601,14,Vale do Jaguaribe,2024,10,38476496.0
2307650,03,Grande Fortaleza,2024,10,110848706.0
2307700,03,Grande Fortaleza,2024,10,34039991.0
2308500,09,Sertão Central,2024,10,14853990.0
2309300,12,Sertão dos Crateús,2024,10,24810297.0
2309607,03,Grande Fortaleza,2024,10,19161710.0
2311306,09,Sertão Central,2024,10,28198546.0
2311405,09,Sertão Central,2024,10,12581231.0
2311801,14,Vale do Jaguaribe,2024,10,21243123.0
2312205,12,Sertão dos Crateús,2024,10,9917854.0
2312304,08,Serra da Ibiapaba,2024,10,20562108.0
2312908,11,Sertão de Sobral,2024,10,53379560.0
2313302,13,Sertão dos Inhamuns,2024,10,21611726.0
2313401,08,Serra da Ibiapaba,2024,10,19789569.0
2314102,08,Serra da Ibiapaba,2024,10,11260188.0
2300200,05,Litoral Norte,2024,11,25256762.0
2300309,02,Centro Sul,2024,11,9918345.0
2301000,03,Grande Fortaleza,2024,11,28977666.0
2301109,04,Litoral Leste,2024,11,35608404.0
2301901,01,Cariri,2024,11,21618827.0
2302107,07,Maciço do Baturité,2024,11,37693060.0
2302404,10,Sertão de Canindé,2024,11,19155145.0
2302503,01,Cariri,2024,11,39963506.0
2302701,01,Cariri,2024,11,18646808.0
2302800,10,Sertão de Canindé,2024,11,29630478.0
2303501,03,Grande Fortaleza,2024,11,21828980.0
2303709,03,Grande Fortaleza,2024,11,71338500.0
2304103,12,Sertão dos Crateús,2024,11,27277064.0
2304202,01,Cariri,2024,11,35759087.0
2304285,03,Grande Fortaleza,2024,11,81109807.0
2304400,03,Grande Fortaleza,2024,11,7826856081.0
2304707,05,Litoral Norte,2024,11,27140194.0
2305233,03,Grande Fortaleza,2024,11,31969801.0
2305506,02,Centro Sul,2024,11,48698694.0
2306306,06,Litoral Oeste / Vale do Curu,2024,11,23420482.0
2306405,06,Litoral Oeste / Vale do Curu,2024,11,49294961.0
2306900,14,Vale do Jaguaribe,2024,11,17256908.0
2307304,01,Cariri,2024,11,78771028.0
2307502,01,Cariri,2024,11,13701478.0
2307601,14,Vale do Jaguaribe,2024,11,41724251.0
2307650,03,Grande Fortaleza,2024,11,132541697.0
2307700,03,Grande Fortaleza,2024,11,35727350.0
2308500,09,Sertão Central,2024,11,15381348.0
2309300,12,Sertão dos Crateús,2024,11,26106226.0
2309607,03,Grande Fortaleza,2024,11,21066857.0
2311306,09,Sertão Central,2024,11,29164680.0
2311405,09,Sertão Central,2024,11,13140592.0
2311801,14,Vale do Jaguaribe,2024,11,21810552.0
2312205,12,Sertão dos Crateús,2024,11,10085762.0
2312304,08,Serra da Ibiapaba,2024,11,20641809.0
2312908,11,Sertão de Sobral,2024,11,56767765.0
2313302,13,Sertão dos Inhamuns,2024,11,22234893.0
2313401,08,Serra da Ibiapaba,2024,11,19979154.0
2314102,08,Serra da Ibiapaba,2024,11,11783519.0
2300200,05,Litoral Norte,2024,12,28155919.0
2300309,02,Centro Sul,2024,12,10256977.0
2301000,03,Grande Fortaleza,2024,12,29536460.0
2301109,04,Litoral Leste,2024,12,35982585.0
2301901,01,Cariri,2024,12,22848377.0
2302107,07,Maciço do Baturité,2024,12,39006688.0
2302404,10,Sertão de Canindé,2024,12,21318022.0
2302503,01,Cariri,2024,12,41586029.0
2302701,01,Cariri,2024,12,19990013.0
2302800,10,Sertão de Canindé,2024,12,31224656.0
2303501,03,Grande Fortaleza,2024,12,22563560.0
2303709,03,Grande Fortaleza,2024,12,76150037.0
2304103,12,Sertão dos Crateús,2024,12,30352951.0
2304202,01,Cariri,2024,12,37643267.0
2304285,03,Grande Fortaleza,2024,12,79375896.0
2304400,03,Grande Fortaleza,2024,12,7989909409.0
