cod_ibge,regiao_codigo,regiao_nome,ano,mes,admissoes,desligamentos,saldo,total_movimentacoes,salario_medio
2309805,07,Maciço do Baturité,2016,12,1,1,0,2,880.0
2309904,11,Sertão de Sobral,2016,12,1,0,1,1,880.0
2310001,14,Vale do Jaguaribe,2016,12,3,15,-12,18,923.4444444444443
2310100,07,Maciço do Baturité,2016,12,2,2,0,4,944.5
2310209,03,Grande Fortaleza,2016,12,43,22,21,65,1555.4
2310258,03,Grande Fortaleza,2016,12,25,177,-152,202,833.4851485148515
2310308,13,Sertão dos Inhamuns,2016,12,0,2,-2,2,1680.5
2310407,10,Sertão de Canindé,2016,12,1,3,-2,4,1009.5
2310506,09,Sertão Central,2016,12,17,9,8,26,1015.5
2310605,01,Cariri,2016,12,2,1,1,3,880.0
2310704,06,Litoral Oeste / Vale do Curu,2016,12,18,27,-9,45,1411.4
2310803,14,Vale do Jaguaribe,2016,12,51,11,40,62,959.2258064516128
2310852,03,Grande Fortaleza,2016,12,12,19,-7,31,1453.3225806451612
2310902,09,Sertão Central,2016,12,0,3,-3,3,981.6666666666666
2310951,11,Sertão de Sobral,2016,12,1,1,0,2,2453.5
2311108,01,Cariri,2016,12,0,8,-8,8,1638.25
2311264,13,Sertão dos Inhamuns,2016,12,0,1,-1,1,946.0
2311306,09,Sertão Central,2016,12,57,75,-18,132,1450.7878787878788
2311355,02,Centro Sul,2016,12,1,4,-3,5,887.0
2311405,09,Sertão Central,2016,12,76,67,9,143,1207.986013986014
2311504,14,Vale do Jaguaribe,2016,12,20,190,-170,210,1079.8190476190475
2311603,07,Maciço do Baturité,2016,12,15,12,3,27,1405.5925925925926
2311702,11,Sertão de Sobral,2016,12,0,21,-21,21,1051.904761904762
2311801,14,Vale do Jaguaribe,2016,12,89,215,-126,304,991.2401315789474
2311959,01,Cariri,2016,12,1,0,1,1,1000.0
2312007,11,Sertão de Sobral,2016,12,2,32,-30,34,899.7352941176471
2312106,01,Cariri,2016,12,0,2,-2,2,2118.0
2312205,12,Sertão dos Crateús,2016,12,2,61,-59,63,1077.873015873016
2312304,08,Serra da Ibiapaba,2016,12,19,33,-14,52,1279.576923076923
2312403,03,Grande Fortaleza,2016,12,237,441,-204,678,1975.957227138643
2312601,03,Grande Fortaleza,2016,12,1,1,0,2,900.5
2312700,09,Sertão Central,2016,12,28,33,-5,61,1375.1967213114754
2312908,11,Sertão de Sobral,2016,12,698,1044,-346,1742,927.406429391504
2313005,09,Sertão Central,2016,12,24,11,13,35,1075.6857142857143
2313104,14,Vale do Jaguaribe,2016,12,14,70,-56,84,1035.297619047619
2313203,12,Sertão dos Crateús,2016,12,1,3,-2,4,904.75
2313252,01,Cariri,2016,12,0,1,-1,1,1207.0
2313302,13,Sertão dos Inhamuns,2016,12,15,31,-16,46,1319.5217391304348
2313351,06,Litoral Oeste / Vale do Curu,2016,12,0,4,-4,4,2079.0
2313401,08,Serra da Ibiapaba,2016,12,71,348,-277,419,989.1575178997614
2313500,03,Grande Fortaleza,2016,12,52,127,-75,179,1421.9106145251396
2313559,06,Litoral Oeste / Vale do Curu,2016,12,0,1,-1,1,880.0
2313609,08,Serra da Ibiapaba,2016,12,7,57,-50,64,1700.4375
2313708,02,Centro Sul,2016,12,0,1,-1,1,880.0
2313757,06,Litoral Oeste / Vale do Curu,2016,12,1,2,-1,3,1575.3333333333333
2313807,06,Litoral Oeste / Vale do Curu,2016,12,2,10,-8,12,934.9166666666666
2313906,05,Litoral Norte,2016,12,2,44,-42,46,884.8913043478261
2313955,11,Sertão de Sobral,2016,12,20,3,17,23,1181.695652173913
2314003,01,Cariri,2016,12,11,15,-4,26,937.3076923076924
2314102,08,Serra da Ibiapaba,2016,12,4,67,-63,71,1107.2394366197184
2300101,01,Cariri,2017,1,0,1,-1,1,937.0
2300150,07,Maciço do Baturité,2017,1,36,54,-18,90,1208.5555555555557
2300200,05,Litoral Norte,2017,1,53,34,19,87,1200.0344827586207
2300309,02,Centro Sul,2017,1,11,31,-20,42,1123.7857142857142
2300408,13,Sertão dos Inhamuns,2017,1,1,4,-3,5,796.8
2300507,11,Sertão de Sobral,2017,1,1,3,-2,4,1244.5
2300606,01,Cariri,2017,1,0,1,-1,1,880.0
2300705,14,Vale do Jaguaribe,2017,1,5,8,-3,13,1059.923076923077
2300754,06,Litoral Oeste / Vale do Curu,2017,1,10,13,-3,23,1051.4347826086955
2300804,01,Cariri,2017,1,1,1,0,2,937.0
2300903,06,Litoral Oeste / Vale do Curu,2017,1,49,6,43,55,537.2
2301000,03,Grande Fortaleza,2017,1,345,461,-116,806,1322.0657568238214
2301109,04,Litoral Leste,2017,1,206,395,-189,601,1106.0349417637271
2301208,07,Maciço do Baturité,2017,1,23,27,-4,50,1041.62
2301257,12,Sertão dos Crateús,2017,1,0,2,-2,2,960.0
2301307,01,Cariri,2017,1,0,1,-1,1,937.0
2301406,07,Maciço do Baturité,2017,1,0,1,-1,1,965.0
2301604,01,Cariri,2017,1,12,12,0,24,1002.125
2301703,01,Cariri,2017,1,11,10,1,21,895.0952380952381
2301802,02,Centro Sul,2017,1,1,0,1,1,992.0
2301851,09,Sertão Central,2017,1,9,3,6,12,1457.6666666666667
2301901,01,Cariri,2017,1,143,162,-19,305,1046.2360655737705
2301950,07,Maciço do Baturité,2017,1,3,12,-9,15,963.6
2302008,01,Cariri,2017,1,5,7,-2,12,946.5
2302057,05,Litoral Norte,2017,1,2,5,-3,7,1002.0
2302107,07,Maciço do Baturité,2017,1,34,47,-13,81,993.5185185185184
2302206,04,Litoral Leste,2017,1,88,78,10,166,1117.2469879518071
2302305,05,Litoral Norte,2017,1,21,21,0,42,964.5714285714286
2302404,10,Sertão de Canindé,2017,1,18,18,0,36,1020.6666666666666
2302503,01,Cariri,2017,1,214,192,22,406,1387.551724137931
2302602,05,Litoral Norte,2017,1,147,57,90,204,967.156862745098
2302701,01,Cariri,2017,1,5,17,-12,22,1039.7272727272727
2302800,10,Sertão de Canindé,2017,1,57,74,-17,131,1233.923664122137
2302909,07,Maciço do Baturité,2017,1,3,3,0,6,1447.5
2303006,10,Sertão de Canindé,2017,1,5,59,-54,64,989.28125
2303105,11,Sertão de Sobral,2017,1,3,14,-11,17,1256.0
2303204,01,Cariri,2017,1,13,13,0,26,1148.923076923077
2303303,02,Centro Sul,2017,1,7,38,-31,45,1397.022222222222
2303402,08,Serra da Ibiapaba,2017,1,4,3,1,7,1795.2857142857142
2303501,03,Grande Fortaleza,2017,1,127,442,-315,569,1075.683655536028
2303600,02,Centro Sul,2017,1,1,0,1,1,937.0
2303659,12,Sertão dos Crateús,2017,1,2,0,2,2,702.5
2303709,03,Grande Fortaleza,2017,1,964,1165,-201,2129,1253.53217472992
2303808,02,Centro Sul,2017,1,13,7,6,20,1093.65
2303907,05,Litoral Norte,2017,1,9,1,8,10,1406.1
2303931,09,Sertão Central,2017,1,2,2,0,4,961.75
2303956,03,Grande Fortaleza,2017,1,14,22,-8,36,1041.25
2304004,11,Sertão de Sobral,2017,1,1,3,-2,4,1385.5
2304103,12,Sertão dos Crateús,2017,1,77,107,-30,184,1201.9565217391305
2304202,01,Cariri,2017,1,304,362,-58,666,1030.4534534534534
2304236,08,Serra da Ibiapaba,2017,1,3,1,2,4,970.25
2304251,05,Litoral Norte,2017,1,16,16,0,32,1227.53125
2304277,14,Vale do Jaguaribe,2017,1,0,2,-2,2,1793.0
2304285,03,Grande Fortaleza,2017,1,996,1244,-248,2240,1363.4883928571428
2304301,01,Cariri,2017,1,6,5,1,11,962.181818181818
2304350,11,Sertão de Sobral,2017,1,12,48,-36,60,1114.3833333333334
2304400,03,Grande Fortaleza,2017,1,18812,23430,-4618,42242,1324.8366554613892
2304459,04,Litoral Leste,2017,1,12,18,-6,30,987.4
2304509,11,Sertão de Sobral,2017,1,27,20,7,47,1944.893617021277
2304608,06,Litoral Oeste / Vale do Curu,2017,1,0,2,-2,2,1280.0
2304657,11,Sertão de Sobral,2017,1,0,2,-2,2,1348.5
2304707,05,Litoral Norte,2017,1,6,17,-11,23,1248.5652173913045
2304806,01,Cariri,2017,1,0,3,-3,3,1374.6666666666667
2304905,11,Sertão de Sobral,2017,1,8,3,5,11,928.818181818182
2304954,03,Grande Fortaleza,2017,1,22,325,-303,347,1240.801152737752
2305001,08,Serra da Ibiapaba,2017,1,26,24,2,50,1000.0
2305100,07,Maciço do Baturité,2017,1,6,6,0,12,1114.25
2305209,12,Sertão dos Crateús,2017,1,5,2,3,7,1367.2857142857142
2305233,03,Grande Fortaleza,2017,1,428,233,195,661,1113.538577912254
2305266,09,Sertão Central,2017,1,1,10,-9,11,1297.5454545454545
2305308,08,Serra da Ibiapaba,2017,1,6,17,-11,23,942.2608695652174
2305332,09,Sertão Central,2017,1,2,0,2,2,996.5
2305357,04,Litoral Leste,2017,1,56,218,-162,274,1198.4890510948906
2305407,02,Centro Sul,2017,1,56,44,12,100,854.46
2305506,02,Centro Sul,2017,1,297,426,-129,723,1077.9917012448134
2305605,12,Sertão dos Crateús,2017,1,8,20,-12,28,1201.0357142857142
2305654,12,Sertão dos Crateús,2017,1,3,4,-1,7,937.0
2305704,02,Centro Sul,2017,1,1,2,-1,3,937.0
2305803,08,Serra da Ibiapaba,2017,1,30,26,4,56,1160.5892857142858
2305902,12,Sertão dos Crateús,2017,1,15,13,2,28,1087.142857142857
2306009,14,Vale do Jaguaribe,2017,1,2,0,2,2,1510.0
2306108,06,Litoral Oeste / Vale do Curu,2017,1,6,26,-20,32,1152.3125
2306207,04,Litoral Leste,2017,1,1,1,0,2,937.0
2306256,03,Grande Fortaleza,2017,1,111,130,-19,241,1197.4190871369294
2306306,06,Litoral Oeste / Vale do Curu,2017,1,151,94,57,245,853.4408163265306
2306405,06,Litoral Oeste / Vale do Curu,2017,1,283,223,60,506,1047.296442687747
2306504,07,Maciço do Baturité,2017,1,3,4,-1,7,998.8571428571428
2306553,05,Litoral Norte,2017,1,21,48,-27,69,1203.2463768115942
2306702,14,Vale do Jaguaribe,2017,1,4,4,0,8,951.25
2306801,14,Vale do Jaguaribe,2017,1,6,6,0,12,1285.3333333333333
2306900,14,Vale do Jaguaribe,2017,1,30,35,-5,65,1118.8153846153846
2307007,04,Litoral Leste,2017,1,35,62,-27,97,1053.4639175257732
2307106,01,Cariri,2017,1,12,7,5,19,1125.2105263157894
2307205,01,Cariri,2017,1,4,0,4,4,1089.5
2307254,05,Litoral Norte,2017,1,197,128,69,325,1049.2030769230769
2307304,01,Cariri,2017,1,1386,1954,-568,3340,1090.7607784431138
2307403,02,Centro Sul,2017,1,23,15,8,38,1022.0526315789474
2307502,01,Cariri,2017,1,4,5,-1,9,1047.3333333333333
2307601,14,Vale do Jaguaribe,2017,1,128,167,-39,295,1084.9762711864407
2307635,10,Sertão de Canindé,2017,1,3,4,-1,7,818.5714285714286
2307650,03,Grande Fortaleza,2017,1,1326,1604,-278,2930,1217.605119453925
2307700,03,Grande Fortaleza,2017,1,319,335,-16,654,1170.0993883792048
2307809,05,Litoral Norte,2017,1,59,59,0,118,998.5677966101696
2307908,05,Litoral Norte,2017,1,4,6,-2,10,1075.0
2308005,11,Sertão de Sobral,2017,1,3,7,-4,10,880.7
2308104,01,Cariri,2017,1,20,21,-1,41,1046.439024390244
2308203,11,Sertão de Sobral,2017,1,6,2,4,8,947.875
2308302,01,Cariri,2017,1,18,10,8,28,1383.0
2308351,09,Sertão Central,2017,1,3,1,2,4,1004.5
2308401,01,Cariri,2017,1,70,25,45,95,1620.378947368421
2308500,09,Sertão Central,2017,1,21,22,-1,43,1116.6976744186047
2308609,12,Sertão dos Crateús,2017,1,2,1,1,3,929.6666666666666
2308708,14,Vale do Jaguaribe,2017,1,51,64,-13,115,1169.095652173913
2308906,05,Litoral Norte,2017,1,4,2,2,6,1219.6666666666667
2309003,11,Sertão de Sobral,2017,1,0,1,-1,1,468.0
2309102,07,Maciço do Baturité,2017,1,3,6,-3,9,769.1111111111111
2309201,01,Cariri,2017,1,12,12,0,24,897.0
2309300,12,Sertão dos Crateús,2017,1,11,24,-13,35,1176.7428571428572
2309409,12,Sertão dos Crateús,2017,1,0,2,-2,2,2360.0
2309458,07,Maciço do Baturité,2017,1,11,10,1,21,1035.857142857143
2309508,02,Centro Sul,2017,1,0,7,-7,7,1360.2857142857142
2309607,03,Grande Fortaleza,2017,1,134,237,-103,371,1110.512129380054
2309706,03,Grande Fortaleza,2017,1,126,134,-8,260,1111.8538461538462
2309805,07,Maciço do Baturité,2017,1,5,6,-1,11,910.6363636363636
2309904,11,Sertão de Sobral,2017,1,1,3,-2,4,1271.25
2310001,14,Vale do Jaguaribe,2017,1,7,4,3,11,975.181818181818
2310100,07,Maciço do Baturité,2017,1,3,1,2,4,1501.0
2310209,03,Grande Fortaleza,2017,1,50,42,8,92,1867.804347826087
2310258,03,Grande Fortaleza,2017,1,59,41,18,100,1277.4
2310308,13,Sertão dos Inhamuns,2017,1,1,2,-1,3,1470.0
2310407,10,Sertão de Canindé,2017,1,1,3,-2,4,1013.5
2310506,09,Sertão Central,2017,1,35,17,18,52,1066.2884615384614
2310605,01,Cariri,2017,1,1,2,-1,3,937.0
2310704,06,Litoral Oeste / Vale do Curu,2017,1,52,39,13,91,970.4725274725274
2310803,14,Vale do Jaguaribe,2017,1,100,30,70,130,953.5076923076924
2310852,03,Grande Fortaleza,2017,1,26,23,3,49,1313.5510204081634
2310902,09,Sertão Central,2017,1,2,3,-1,5,947.2
2311108,01,Cariri,2017,1,3,2,1,5,950.6
2311207,01,Cariri,2017,1,0,1,-1,1,440.0
2311264,13,Sertão dos Inhamuns,2017,1,3,1,2,4,1996.25
2311306,09,Sertão Central,2017,1,117,151,-34,268,1259.847014925373
2311355,02,Centro Sul,2017,1,3,4,-1,7,1067.857142857143
2311405,09,Sertão Central,2017,1,76,108,-32,184,1170.7445652173913
2311504,14,Vale do Jaguaribe,2017,1,35,175,-140,210,1076.7761904761903
2311603,07,Maciço do Baturité,2017,1,170,25,145,195,1327.0871794871796
2311702,11,Sertão de Sobral,2017,1,24,3,21,27,1109.6296296296296
2311801,14,Vale do Jaguaribe,2017,1,231,221,10,452,1119.754424778761
2311900,02,Centro Sul,2017,1,0,2,-2,2,2124.5
2311959,01,Cariri,2017,1,0,1,-1,1,1739.0
2312007,11,Sertão de Sobral,2017,1,2,9,-7,11,1126.0
2312205,12,Sertão dos Crateús,2017,1,80,37,43,117,1290.4871794871794
2312304,08,Serra da Ibiapaba,2017,1,47,33,14,80,1022.775
2312403,03,Grande Fortaleza,2017,1,223,317,-94,540,2427.1
2312502,14,Vale do Jaguaribe,2017,1,2,2,0,4,937.0
2312601,03,Grande Fortaleza,2017,1,2,4,-2,6,960.1666666666666
2312700,09,Sertão Central,2017,1,32,33,-1,65,1169.7230769230769
2312809,11,Sertão de Sobral,2017,1,3,0,3,3,964.3333333333334
2312908,11,Sertão de Sobral,2017,1,842,1080,-238,1922,1002.9183142559832
2313005,09,Sertão Central,2017,1,5,8,-3,13,1086.923076923077
2313104,14,Vale do Jaguaribe,2017,1,70,45,25,115,1147.2
2313203,12,Sertão dos Crateús,2017,1,2,2,0,4,996.75
2313252,01,Cariri,2017,1,0,2,-2,2,1807.5
2313302,13,Sertão dos Inhamuns,2017,1,67,22,45,89,1003.4606741573034
2313351,06,Litoral Oeste / Vale do Curu,2017,1,3,10,-7,13,1206.6923076923076
2313401,08,Serra da Ibiapaba,2017,1,129,179,-50,308,1064.753246753247
2313500,03,Grande Fortaleza,2017,1,29,112,-83,141,1440.4893617021276
2313559,06,Litoral Oeste / Vale do Curu,2017,1,1,4,-3,5,1084.6
2313609,08,Serra da Ibiapaba,2017,1,46,33,13,79,1049.7974683544303
2313708,02,Centro Sul,2017,1,1,2,-1,3,1024.6666666666667
2313757,06,Litoral Oeste / Vale do Curu,2017,1,18,4,14,22,1113.9545454545455
2313807,06,Litoral Oeste / Vale do Curu,2017,1,18,14,4,32,1034.3125
2313906,05,Litoral Norte,2017,1,5,1,4,6,1037.5
2313955,11,Sertão de Sobral,2017,1,7,7,0,14,1122.2142857142858
2314003,01,Cariri,2017,1,9,24,-15,33,1003.3636363636364
2314102,08,Serra da Ibiapaba,2017,1,10,48,-38,58,1143.2413793103449
2300101,01,Cariri,2017,2,4,4,0,8,1000.25
2300150,07,Maciço do Baturité,2017,2,41,34,7,75,1389.64
2300200,05,Litoral Norte,2017,2,37,83,-46,120,1156.8666666666666
2300309,02,Centro Sul,2017,2,11,19,-8,30,992.8333333333334
2300705,14,Vale do Jaguaribe,2017,2,28,14,14,42,910.3809523809524
2300754,06,Litoral Oeste / Vale do Curu,2017,2,5,15,-10,20,961.2
2300804,01,Cariri,2017,2,1,0,1,1,937.0
2300903,06,Litoral Oeste / Vale do Curu,2017,2,7,5,2,12,955.0833333333334
2301000,03,Grande Fortaleza,2017,2,293,561,-268,854,1237.7306791569088
2301109,04,Litoral Leste,2017,2,141,471,-330,612,1149.3725490196075
2301208,07,Maciço do Baturité,2017,2,24,32,-8,56,935.3392857142856
2301257,12,Sertão dos Crateús,2017,2,1,0,1,1,1218.0
2301307,01,Cariri,2017,2,0,1,-1,1,1427.0
2301406,07,Maciço do Baturité,2017,2,2,5,-3,7,963.5714285714286
2301505,13,Sertão dos Inhamuns,2017,2,3,1,2,4,673.25
2301604,01,Cariri,2017,2,10,11,-1,21,1086.047619047619
2301703,01,Cariri,2017,2,6,5,1,11,884.2727272727273
2301851,09,Sertão Central,2017,2,8,7,1,15,1231.6
2301901,01,Cariri,2017,2,249,150,99,399,1145.3558897243108
2301950,07,Maciço do Baturité,2017,2,6,1,5,7,1635.2857142857142
2302008,01,Cariri,2017,2,4,5,-1,9,985.8888888888888
2302057,05,Litoral Norte,2017,2,2,1,1,3,1091.3333333333333
2302107,07,Maciço do Baturité,2017,2,21,44,-23,65,1051.7230769230769
2302206,04,Litoral Leste,2017,2,79,69,10,148,1073.5
2302305,05,Litoral Norte,2017,2,29,16,13,45,883.4444444444445
2302404,10,Sertão de Canindé,2017,2,26,28,-2,54,1170.111111111111
2302503,01,Cariri,2017,2,74,233,-159,307,1336.4332247557004
2302602,05,Litoral Norte,2017,2,87,66,21,153,1002.156862745098
2302701,01,Cariri,2017,2,15,14,1,29,926.2758620689656
2302800,10,Sertão de Canindé,2017,2,144,101,43,245,964.6367346938777
2302909,07,Maciço do Baturité,2017,2,4,6,-2,10,955.4
2303006,10,Sertão de Canindé,2017,2,4,14,-10,18,1043.8333333333333
2303105,11,Sertão de Sobral,2017,2,1,3,-2,4,2124.0
2303204,01,Cariri,2017,2,5,11,-6,16,977.875
2303303,02,Centro Sul,2017,2,38,9,29,47,1301.723404255319
2303402,08,Serra da Ibiapaba,2017,2,2,2,0,4,1142.25
2303501,03,Grande Fortaleza,2017,2,102,153,-51,255,1103.0117647058823
2303709,03,Grande Fortaleza,2017,2,937,907,30,1844,1249.8177874186551
2303808,02,Centro Sul,2017,2,1,2,-1,3,937.0
2303907,05,Litoral Norte,2017,2,3,1,2,4,950.5
2303931,09,Sertão Central,2017,2,1,0,1,1,970.0
2303956,03,Grande Fortaleza,2017,2,5,13,-8,18,1046.888888888889
2304004,11,Sertão de Sobral,2017,2,1,3,-2,4,1577.25
2304103,12,Sertão dos Crateús,2017,2,67,71,-4,138,1110.1739130434785
2304202,01,Cariri,2017,2,328,290,38,618,1092.1084142394825
2304236,08,Serra da Ibiapaba,2017,2,2,3,-1,5,1068.8
2304251,05,Litoral Norte,2017,2,24,23,1,47,1322.851063829787
2304277,14,Vale do Jaguaribe,2017,2,2,0,2,2,1150.0
2304285,03,Grande Fortaleza,2017,2,1089,959,130,2048,1260.77490234375
2304301,01,Cariri,2017,2,3,20,-17,23,907.0869565217392
2304350,11,Sertão de Sobral,2017,2,6,44,-38,50,1055.64
2304400,03,Grande Fortaleza,2017,2,19621,19192,429,38813,1308.5393038414963
2304459,04,Litoral Leste,2017,2,7,8,-1,15,940.2
2304509,11,Sertão de Sobral,2017,2,40,21,19,61,1273.704918032787
2304608,06,Litoral Oeste / Vale do Curu,2017,2,3,0,3,3,1280.0
2304657,11,Sertão de Sobral,2017,2,2,0,2,2,477.0
2304707,05,Litoral Norte,2017,2,16,15,1,31,1084.8064516129032
2304806,01,Cariri,2017,2,1,0,1,1,1919.0
2304905,11,Sertão de Sobral,2017,2,5,2,3,7,1244.2857142857142
2304954,03,Grande Fortaleza,2017,2,42,77,-35,119,1131.7899159663866
2305001,08,Serra da Ibiapaba,2017,2,16,24,-8,40,1106.4
2305100,07,Maciço do Baturité,2017,2,8,1,7,9,1426.3333333333333
2305209,12,Sertão dos Crateús,2017,2,0,1,-1,1,937.0
2305233,03,Grande Fortaleza,2017,2,249,306,-57,555,1172.0846846846846
2305266,09,Sertão Central,2017,2,5,8,-3,13,1420.1538461538462
2305308,08,Serra da Ibiapaba,2017,2,4,7,-3,11,1017.181818181818
2305357,04,Litoral Leste,2017,2,41,449,-408,490,1065.5489795918368
2305407,02,Centro Sul,2017,2,62,97,-35,159,1110.3270440251572
2305506,02,Centro Sul,2017,2,325,336,-11,661,1026.4871406959153
2305605,12,Sertão dos Crateús,2017,2,3,6,-3,9,1071.6666666666667
2305654,12,Sertão dos Crateús,2017,2,0,1,-1,1,937.0
2305704,02,Centro Sul,2017,2,6,2,4,8,947.75
2305803,08,Serra da Ibiapaba,2017,2,23,42,-19,65,1103.1076923076923
2305902,12,Sertão dos Crateús,2017,2,5,7,-2,12,1086.4166666666667
2306009,14,Vale do Jaguaribe,2017,2,1,2,-1,3,1615.0
2306108,06,Litoral Oeste / Vale do Curu,2017,2,6,9,-3,15,951.2666666666668
2306207,04,Litoral Leste,2017,2,2,2,0,4,1553.75
2306256,03,Grande Fortaleza,2017,2,127,80,47,207,1291.2898550724638
2306306,06,Litoral Oeste / Vale do Curu,2017,2,91,73,18,164,810.5426829268292
2306405,06,Litoral Oeste / Vale do Curu,2017,2,163,201,-38,364,1157.989010989011
2306504,07,Maciço do Baturité,2017,2,3,7,-4,10,945.3
2306553,05,Litoral Norte,2017,2,24,16,8,40,1056.55
2306603,10,Sertão de Canindé,2017,2,3,2,1,5,937.0
2306702,14,Vale do Jaguaribe,2017,2,5,1,4,6,946.1666666666666
2306801,14,Vale do Jaguaribe,2017,2,9,7,2,16,1201.1875
2306900,14,Vale do Jaguaribe,2017,2,22,19,3,41,993.170731707317
2307007,04,Litoral Leste,2017,2,81,67,14,148,1189.6283783783783
2307106,01,Cariri,2017,2,11,8,3,19,831.2105263157895
2307254,05,Litoral Norte,2017,2,101,121,-20,222,1040.7297297297298
2307304,01,Cariri,2017,2,1228,1273,-45,2501,1089.5097960815674
2307403,02,Centro Sul,2017,2,46,15,31,61,983.3770491803278
2307502,01,Cariri,2017,2,3,10,-7,13,982.0769230769232
2307601,14,Vale do Jaguaribe,2017,2,153,126,27,279,1126.494623655914
2307635,10,Sertão de Canindé,2017,2,13,2,11,15,854.1333333333333
2307650,03,Grande Fortaleza,2017,2,1531,1494,37,3025,1201.1904132231405
2307700,03,Grande Fortaleza,2017,2,438,330,108,768,1040.625
2307809,05,Litoral Norte,2017,2,31,33,-2,64,974.96875
2307908,05,Litoral Norte,2017,2,2,0,2,2,1162.5
2308005,11,Sertão de Sobral,2017,2,15,10,5,25,1102.76
2308104,01,Cariri,2017,2,6,21,-15,27,1154.4074074074074
2308203,11,Sertão de Sobral,2017,2,2,5,-3,7,859.0
2308302,01,Cariri,2017,2,9,8,1,17,984.0588235294116
2308351,09,Sertão Central,2017,2,5,5,0,10,634.7
2308377,06,Litoral Oeste / Vale do Curu,2017,2,2,0,2,2,937.0
2308401,01,Cariri,2017,2,296,25,271,321,1753.5607476635514
2308500,09,Sertão Central,2017,2,32,29,3,61,1223.8524590163934
2308609,12,Sertão dos Crateús,2017,2,1,2,-1,3,937.0
2308708,14,Vale do Jaguaribe,2017,2,58,113,-55,171,1129.391812865497
2308807,11,Sertão de Sobral,2017,2,1,0,1,1,937.0
2308906,05,Litoral Norte,2017,2,13,3,10,16,1065.9375
2309003,11,Sertão de Sobral,2017,2,2,1,1,3,968.6666666666666
2309102,07,Maciço do Baturité,2017,2,2,1,1,3,962.3333333333334
2309201,01,Cariri,2017,2,0,14,-14,14,906.2142857142856
2309300,12,Sertão dos Crateús,2017,2,9,36,-27,45,1264.888888888889
2309409,12,Sertão dos Crateús,2017,2,2,5,-3,7,1111.571428571429
2309458,07,Maciço do Baturité,2017,2,4,5,-1,9,1142.888888888889
2309508,02,Centro Sul,2017,2,2,0,2,2,1077.5
2309607,03,Grande Fortaleza,2017,2,126,146,-20,272,1076.6911764705883
2309706,03,Grande Fortaleza,2017,2,116,123,-7,239,1072.9665271966528
2309805,07,Maciço do Baturité,2017,2,3,4,-1,7,953.2857142857144
2310001,14,Vale do Jaguaribe,2017,2,3,8,-5,11,964.5454545454544
2310100,07,Maciço do Baturité,2017,2,2,14,-12,16,1824.0
2310209,03,Grande Fortaleza,2017,2,111,37,74,148,2092.425675675676
2310258,03,Grande Fortaleza,2017,2,100,62,38,162,1037.6358024691358
2310308,13,Sertão dos Inhamuns,2017,2,2,1,1,3,937.0
2310407,10,Sertão de Canindé,2017,2,0,1,-1,1,937.0
2310506,09,Sertão Central,2017,2,9,16,-7,25,1167.68
2310605,01,Cariri,2017,2,1,1,0,2,937.0
2310704,06,Litoral Oeste / Vale do Curu,2017,2,31,53,-22,84,1009.5119047619048
2310803,14,Vale do Jaguaribe,2017,2,78,37,41,115,1000.895652173913
2310852,03,Grande Fortaleza,2017,2,24,26,-2,50,1177.9
2310902,09,Sertão Central,2017,2,2,8,-6,10,1432.0
2310951,11,Sertão de Sobral,2017,2,3,1,2,4,948.5
2311108,01,Cariri,2017,2,2,1,1,3,937.0
2311207,01,Cariri,2017,2,1,1,0,2,937.0
2311264,13,Sertão dos Inhamuns,2017,2,0,1,-1,1,937.0
2311306,09,Sertão Central,2017,2,102,78,24,180,1160.7777777777778
2311355,02,Centro Sul,2017,2,8,5,3,13,900.9230769230768
